src,sep,dst,inframes,inbytes,outframes,outbytes,totalframes,totalbytes,relstart,duration
215.86.118.218:58554,<->,71.126.222.64:44300,0,0,1,48,1,48,0.415213000,0.0000
230.254.40.230:60484,<->,71.126.222.64:25601,0,0,1,48,1,48,0.415124000,0.0000
196.122.173.151:62116,<->,71.126.222.64:44279,0,0,1,48,1,48,0.415004000,0.0000
71.126.222.64:52993,<->,52.81.140.239:precise-sft,1,48,0,0,1,48,0.414944000,0.0000
213.77.217.2:54142,<->,71.126.222.64:43286,0,0,1,48,1,48,0.414724000,0.0000
71.126.222.64:47068,<->,212.211.253.227:5371,1,48,0,0,1,48,0.414704000,0.0000
71.126.222.64:63978,<->,52.128.227.82:17536,1,48,0,0,1,48,0.414647000,0.0000
193.223.84.21:60495,<->,71.126.222.64:52013,0,0,1,48,1,48,0.414560000,0.0000
71.126.222.64:31641,<->,98.252.78.184:cindycollab,1,48,0,0,1,48,0.414511000,0.0000
71.126.222.64:63282,<->,194.252.73.251:61414,1,48,0,0,1,48,0.414419000,0.0000
204.172.167.43:26191,<->,71.126.222.64:15486,0,0,1,48,1,48,0.414384000,0.0000
206.150.119.21:57667,<->,71.126.222.64:24530,0,0,1,48,1,48,0.414122000,0.0000
60.222.5.21:14516,<->,71.126.222.64:d-fence,0,0,1,48,1,48,0.414087000,0.0000
71.126.222.64:eba,<->,214.230.190.16:45278,1,48,0,0,1,48,0.414030000,0.0000
209.226.148.241:60559,<->,71.126.222.64:4215,0,0,1,48,1,48,0.414003000,0.0000
71.126.222.64:41713,<->,216.155.157.238:40421,1,48,0,0,1,48,0.413940000,0.0000
199.221.118.107:18367,<->,71.126.222.64:virtualtape,0,0,1,48,1,48,0.413760000,0.0000
37.224.102.96:59859,<->,71.126.222.64:44300,0,0,1,48,1,48,0.413754000,0.0000
71.126.222.64:22278,<->,195.129.162.40:11003,1,48,0,0,1,48,0.413682000,0.0000
219.177.135.127:50889,<->,71.126.222.64:25601,0,0,1,48,1,48,0.413566000,0.0000
71.126.222.64:59709,<->,91.169.36.65:28426,1,48,0,0,1,48,0.413549000,0.0000
71.126.222.64:41265,<->,80.203.17.105:ddrepl,1,48,0,0,1,48,0.413477000,0.0000
71.126.222.64:63819,<->,200.72.167.141:50869,1,48,0,0,1,48,0.413456000,0.0000
71.126.222.64:38667,<->,40.71.25.78:24684,1,48,0,0,1,48,0.413300000,0.0000
196.185.218.92:62947,<->,71.126.222.64:57679,0,0,1,48,1,48,0.413189000,0.0000
71.126.222.64:47068,<->,214.178.181.5:5220,1,48,0,0,1,48,0.413046000,0.0000
196.216.30.67:32855,<->,71.126.222.64:11516,0,0,1,48,1,48,0.413034000,0.0000
196.86.142.179:45147,<->,71.126.222.64:19012,0,0,1,48,1,48,0.412850000,0.0000
53.220.83.124:64525,<->,71.126.222.64:51161,0,0,1,48,1,48,0.412807000,0.0000
214.181.180.42:59867,<->,71.126.222.64:21946,0,0,1,48,1,48,0.412630000,0.0000
208.118.66.200:37266,<->,71.126.222.64:11640,0,0,1,48,1,48,0.412602000,0.0000
203.242.0.215:56881,<->,71.126.222.64:26827,0,0,1,48,1,48,0.412509000,0.0000
216.116.242.56:43079,<->,71.126.222.64:19012,0,0,1,48,1,48,0.412501000,0.0000
192.158.229.222:63963,<->,71.126.222.64:54300,0,0,1,48,1,48,0.412350000,0.0000
71.126.222.64:59530,<->,196.197.162.234:orbix-locator,1,48,0,0,1,48,0.412326000,0.0000
71.126.222.64:45890,<->,98.218.193.30:22791,1,48,0,0,1,48,0.412311000,0.0000
167.145.161.13:65140,<->,71.126.222.64:8970,0,0,1,48,1,48,0.412252000,0.0000
204.167.121.55:12367,<->,71.126.222.64:6097,0,0,1,48,1,48,0.411967000,0.0000
71.126.222.64:34448,<->,219.75.143.243:8269,1,48,0,0,1,48,0.411954000,0.0000
71.126.222.64:50330,<->,215.94.251.130:10072,1,48,0,0,1,48,0.411913000,0.0000
208.122.67.245:61840,<->,71.126.222.64:cequint-cityid,0,0,1,48,1,48,0.411716000,0.0000
71.126.222.64:47068,<->,58.220.162.23:16094,1,48,0,0,1,48,0.411700000,0.0000
71.126.222.64:44420,<->,210.100.100.104:santak-ups,1,48,0,0,1,48,0.411579000,0.0000
216.165.225.74:53223,<->,71.126.222.64:29775,0,0,1,48,1,48,0.411542000,0.0000
71.126.222.64:22771,<->,255.65.252.96:fcmsys,1,48,0,0,1,48,0.411503000,0.0000
71.126.222.64:63282,<->,195.142.7.233:60259,1,48,0,0,1,48,0.411479000,0.0000
192.126.21.202:38105,<->,71.126.222.64:26974,0,0,1,48,1,48,0.411431000,0.0000
200.176.107.132:36125,<->,71.126.222.64:netwatcher-db,0,0,1,48,1,48,0.411362000,0.0000
216.148.157.90:48784,<->,71.126.222.64:44420,0,0,1,48,1,48,0.411331000,0.0000
212.2.46.20:59909,<->,71.126.222.64:36104,0,0,1,48,1,48,0.411234000,0.0000
71.126.222.64:15879,<->,208.117.211.224:smpte,1,48,0,0,1,48,0.410839000,0.0000
61.189.24.19:64674,<->,71.126.222.64:54592,0,0,1,48,1,48,0.410785000,0.0000
210.114.74.243:43560,<->,71.126.222.64:25845,0,0,1,48,1,48,0.410747000,0.0000
215.73.249.204:39907,<->,71.126.222.64:39409,0,0,1,48,1,48,0.410705000,0.0000
71.126.222.64:26662,<->,194.12.250.232:22412,1,48,0,0,1,48,0.410661000,0.0000
217.243.28.63:58283,<->,71.126.222.64:50185,0,0,1,48,1,48,0.410605000,0.0000
71.126.222.64:51161,<->,195.38.237.153:50597,1,48,0,0,1,48,0.410598000,0.0000
41.185.40.26:netiq-voipa,<->,71.126.222.64:cequint-cityid,0,0,1,48,1,48,0.410571000,0.0000
71.126.222.64:61505,<->,219.249.209.114:weandsf,1,48,0,0,1,48,0.410466000,0.0000
63.90.186.217:49672,<->,71.126.222.64:38667,0,0,1,48,1,48,0.410424000,0.0000
71.126.222.64:15067,<->,207.62.81.248:6849,1,48,0,0,1,48,0.410064000,0.0000
71.126.222.64:48976,<->,209.248.132.201:40480,1,48,0,0,1,48,0.410050000,0.0000
196.101.76.119:62515,<->,71.126.222.64:39821,0,0,1,48,1,48,0.409604000,0.0000
214.29.137.38:46636,<->,71.126.222.64:copy,0,0,1,48,1,48,0.409595000,0.0000
71.126.222.64:42453,<->,192.229.242.166:ldoms-migr,1,48,0,0,1,48,0.409588000,0.0000
195.181.124.222:36208,<->,71.126.222.64:11151,0,0,1,48,1,48,0.409555000,0.0000
71.126.222.64:31086,<->,61.179.218.232:15641,1,48,0,0,1,48,0.409512000,0.0000
71.126.222.64:53683,<->,55.169.173.201:36400,1,48,0,0,1,48,0.409339000,0.0000
71.126.222.64:53683,<->,55.169.173.201:36390,1,48,0,0,1,48,0.409332000,0.0000
71.126.222.64:19012,<->,211.113.140.207:afs3-volser,1,48,0,0,1,48,0.409296000,0.0000
71.126.222.64:35555,<->,196.208.28.12:35328,1,48,0,0,1,48,0.409203000,0.0000
212.80.220.218:49739,<->,71.126.222.64:magaya-network,0,0,1,48,1,48,0.409169000,0.0000
210.184.198.248:30567,<->,71.126.222.64:15067,0,0,1,48,1,48,0.409010000,0.0000
71.126.222.64:27882,<->,216.129.221.102:purenoise,1,48,0,0,1,48,0.408972000,0.0000
209.210.127.200:48062,<->,71.126.222.64:45086,0,0,1,48,1,48,0.408939000,0.0000
133.165.119.72:56495,<->,71.126.222.64:43043,0,0,1,48,1,48,0.408871000,0.0000
129.211.53.185:9895,<->,71.126.222.64:spsc,0,0,1,48,1,48,0.408387000,0.0000
71.126.222.64:33048,<->,97.240.233.203:19944,1,48,0,0,1,48,0.408295000,0.0000
71.126.222.64:43059,<->,54.100.200.28:15847,1,48,0,0,1,48,0.408244000,0.0000
71.126.222.64:53181,<->,58.201.177.243:35185,1,48,0,0,1,48,0.408127000,0.0000
200.71.186.74:50709,<->,71.126.222.64:49601,0,0,1,48,1,48,0.408080000,0.0000
71.126.222.64:47068,<->,212.211.253.227:llmnr,1,48,0,0,1,48,0.407807000,0.0000
60.13.50.80:61833,<->,71.126.222.64:59524,0,0,1,48,1,48,0.407568000,0.0000
212.28.99.141:23422,<->,71.126.222.64:spsc,0,0,1,48,1,48,0.407561000,0.0000
167.226.247.172:49273,<->,71.126.222.64:8225,0,0,1,48,1,48,0.407553000,0.0000
212.71.220.100:50431,<->,71.126.222.64:d-fence,0,0,1,48,1,48,0.407545000,0.0000
209.226.214.41:36656,<->,71.126.222.64:14798,0,0,1,48,1,48,0.407427000,0.0000
130.179.199.163:52758,<->,71.126.222.64:39409,0,0,1,48,1,48,0.407360000,0.0000
207.252.246.238:61833,<->,71.126.222.64:58985,0,0,1,48,1,48,0.407348000,0.0000
196.120.240.97:50797,<->,71.126.222.64:44279,0,0,1,48,1,48,0.407220000,0.0000
193.210.83.131:61047,<->,71.126.222.64:48015,0,0,1,48,1,48,0.407205000,0.0000
71.126.222.64:36576,<->,54.113.185.215:33261,1,48,0,0,1,48,0.407136000,0.0000
71.126.222.64:62524,<->,192.173.201.75:17764,1,48,0,0,1,48,0.407084000,0.0000
177.137.12.25:39009,<->,71.126.222.64:28203,0,0,1,48,1,48,0.407006000,0.0000
71.126.222.64:61165,<->,98.218.146.243:28148,1,48,0,0,1,48,0.406959000,0.0000
167.13.39.9:40796,<->,71.126.222.64:32468,0,0,1,48,1,48,0.406872000,0.0000
213.215.166.253:56840,<->,71.126.222.64:32985,0,0,1,48,1,48,0.406647000,0.0000
153.30.98.248:27739,<->,71.126.222.64:qsm-proxy,0,0,1,48,1,48,0.406633000,0.0000
203.211.80.118:47871,<->,71.126.222.64:42156,0,0,1,48,1,48,0.406594000,0.0000
167.145.161.13:65139,<->,71.126.222.64:8970,0,0,1,48,1,48,0.406503000,0.0000
229.55.120.166:51999,<->,71.126.222.64:31008,0,0,1,48,1,48,0.406378000,0.0000
167.15.184.229:61433,<->,71.126.222.64:38407,0,0,1,48,1,48,0.406204000,0.0000
71.126.222.64:22224,<->,195.194.8.167:15612,1,48,0,0,1,48,0.406152000,0.0000
208.191.235.247:21237,<->,71.126.222.64:15879,0,0,1,48,1,48,0.406003000,0.0000
192.79.187.9:50398,<->,71.126.222.64:x11,0,0,1,48,1,48,0.405861000,0.0000
200.67.177.219:50262,<->,71.126.222.64:13207,0,0,1,48,1,48,0.405807000,0.0000
200.65.222.135:50114,<->,71.126.222.64:33724,0,0,1,48,1,48,0.405761000,0.0000
196.185.218.92:62944,<->,71.126.222.64:57679,0,0,1,48,1,48,0.405531000,0.0000
71.126.222.64:63819,<->,34.127.120.21:30764,1,48,0,0,1,48,0.405516000,0.0000
71.126.222.64:21946,<->,198.42.231.83:7832,1,48,0,0,1,48,0.405396000,0.0000
195.207.234.213:62193,<->,71.126.222.64:11516,0,0,1,48,1,48,0.405347000,0.0000
215.162.98.255:63434,<->,71.126.222.64:46386,0,0,1,48,1,48,0.405267000,0.0000
71.126.222.64:59758,<->,98.206.78.205:20091,1,48,0,0,1,48,0.405225000,0.0000
71.126.222.64:45890,<->,98.218.193.30:22776,1,48,0,0,1,48,0.405162000,0.0000
192.50.5.194:62827,<->,71.126.222.64:11151,0,0,1,48,1,48,0.405110000,0.0000
167.82.168.208:41397,<->,71.126.222.64:19202,0,0,1,48,1,48,0.405002000,0.0000
203.10.74.140:53113,<->,71.126.222.64:7363,0,0,1,48,1,48,0.404997000,0.0000
71.126.222.64:35555,<->,196.208.28.12:35318,1,48,0,0,1,48,0.404947000,0.0000
58.203.95.7:46992,<->,71.126.222.64:13238,0,0,1,48,1,48,0.404869000,0.0000
204.172.167.43:26181,<->,71.126.222.64:15486,0,0,1,48,1,48,0.404839000,0.0000
167.78.136.112:9370,<->,71.126.222.64:6372,0,0,1,48,1,48,0.404800000,0.0000
130.119.190.246:59672,<->,71.126.222.64:17547,0,0,1,48,1,48,0.404747000,0.0000
71.126.222.64:44420,<->,255.192.203.192:9469,1,48,0,0,1,48,0.404648000,0.0000
71.126.222.64:25864,<->,193.8.180.234:17572,1,48,0,0,1,48,0.404588000,0.0000
71.126.222.64:37065,<->,196.104.141.229:19770,1,48,0,0,1,48,0.404395000,0.0000
194.252.80.212:56405,<->,71.126.222.64:43286,0,0,1,48,1,48,0.404380000,0.0000
200.155.100.216:11061,<->,71.126.222.64:8174,0,0,1,48,1,48,0.404187000,0.0000
215.86.118.218:58538,<->,71.126.222.64:44300,0,0,1,48,1,48,0.404152000,0.0000
71.126.222.64:24530,<->,153.6.80.209:7063,1,48,0,0,1,48,0.404043000,0.0000
60.222.5.21:14506,<->,71.126.222.64:d-fence,0,0,1,48,1,48,0.403998000,0.0000
199.193.207.152:50253,<->,71.126.222.64:6372,0,0,1,48,1,48,0.403896000,0.0000
194.164.91.103:61496,<->,71.126.222.64:48015,0,0,1,48,1,48,0.403839000,0.0000
71.126.222.64:47068,<->,212.211.253.227:5324,1,48,0,0,1,48,0.403608000,0.0000
193.11.28.37:65210,<->,71.126.222.64:8970,0,0,1,48,1,48,0.403600000,0.0000
71.126.222.64:32466,<->,58.223.31.92:imagepump,1,48,0,0,1,48,0.403582000,0.0000
200.33.109.248:31844,<->,71.126.222.64:22196,0,0,1,48,1,48,0.403347000,0.0000
71.126.222.64:63978,<->,55.166.114.74:28395,1,48,0,0,1,48,0.403259000,0.0000
54.127.83.23:50934,<->,71.126.222.64:41154,0,0,1,48,1,48,0.403175000,0.0000
209.226.148.241:60539,<->,71.126.222.64:4215,0,0,1,48,1,48,0.403143000,0.0000
71.126.222.64:41265,<->,192.15.103.194:7661,1,48,0,0,1,48,0.403055000,0.0000
71.126.222.64:61788,<->,45.193.237.238:60732,1,48,0,0,1,48,0.403018000,0.0000
195.52.240.138:64580,<->,71.126.222.64:44420,0,0,1,48,1,48,0.402910000,0.0000
192.110.135.252:63119,<->,71.126.222.64:51161,0,0,1,48,1,48,0.402775000,0.0000
55.142.39.242:62739,<->,71.126.222.64:39112,0,0,1,48,1,48,0.402768000,0.0000
198.132.142.218:37494,<->,71.126.222.64:30864,0,0,1,48,1,48,0.402669000,0.0000
193.210.83.131:61046,<->,71.126.222.64:48015,0,0,1,48,1,48,0.402603000,0.0000
71.126.222.64:63978,<->,52.128.227.82:17526,1,48,0,0,1,48,0.402596000,0.0000
200.78.254.138:50807,<->,71.126.222.64:31236,0,0,1,48,1,48,0.402528000,0.0000
65.84.7.163:28402,<->,71.126.222.64:25532,0,0,1,48,1,48,0.402453000,0.0000
204.167.121.55:12357,<->,71.126.222.64:6097,0,0,1,48,1,48,0.402411000,0.0000
206.150.119.21:57657,<->,71.126.222.64:24530,0,0,1,48,1,48,0.402294000,0.0000
249.149.122.64:48978,<->,71.126.222.64:22224,0,0,1,48,1,48,0.402280000,0.0000
194.35.44.52:34130,<->,71.126.222.64:d-fence,0,0,1,48,1,48,0.402275000,0.0000
71.126.222.64:43969,<->,216.129.170.219:11281,1,48,0,0,1,48,0.402255000,0.0000
71.126.222.64:61140,<->,195.58.5.16:47746,1,48,0,0,1,48,0.402189000,0.0000
71.126.222.64:26974,<->,192.143.102.116:9236,1,48,0,0,1,48,0.402055000,0.0000
192.158.229.222:63962,<->,71.126.222.64:54300,0,0,1,48,1,48,0.401946000,0.0000
38.174.223.234:59230,<->,71.126.222.64:25601,0,0,1,48,1,48,0.401864000,0.0000
195.88.16.202:62412,<->,71.126.222.64:36447,0,0,1,48,1,48,0.401805000,0.0000
71.126.222.64:11132,<->,197.219.248.121:5665,1,48,0,0,1,48,0.401730000,0.0000
71.126.222.64:48976,<->,192.5.232.167:24741,1,48,0,0,1,48,0.401706000,0.0000
71.126.222.64:13690,<->,193.9.248.184:iwserver,1,48,0,0,1,48,0.401500000,0.0000
198.83.232.76:60033,<->,71.126.222.64:38407,0,0,1,48,1,48,0.401446000,0.0000
71.126.222.64:11132,<->,197.219.248.121:5650,1,48,0,0,1,48,0.401439000,0.0000
36.228.252.176:46760,<->,71.126.222.64:44300,0,0,1,48,1,48,0.401246000,0.0000
213.202.96.51:62879,<->,71.126.222.64:11151,0,0,1,48,1,48,0.401193000,0.0000
71.126.222.64:61165,<->,214.145.234.105:8006,1,48,0,0,1,48,0.401052000,0.0000
214.136.169.42:64617,<->,71.126.222.64:5652,0,0,1,48,1,48,0.401034000,0.0000
198.162.52.121:54349,<->,71.126.222.64:31236,0,0,1,48,1,48,0.401022000,0.0000
71.126.222.64:48976,<->,194.206.27.219:18279,1,48,0,0,1,48,0.400924000,0.0000
71.126.222.64:59758,<->,217.238.32.123:53274,1,48,0,0,1,48,0.400864000,0.0000
57.222.217.116:56819,<->,71.126.222.64:43183,0,0,1,48,1,48,0.400733000,0.0000
71.126.222.64:43943,<->,208.176.208.191:8062,1,48,0,0,1,48,0.400725000,0.0000
194.139.241.165:46839,<->,71.126.222.64:copy,0,0,1,48,1,48,0.400639000,0.0000
71.126.222.64:51161,<->,195.38.237.153:50596,1,48,0,0,1,48,0.400613000,0.0000
71.126.222.64:48976,<->,209.248.132.201:40470,1,48,0,0,1,48,0.400312000,0.0000
71.126.222.64:58985,<->,52.128.169.112:42853,1,48,0,0,1,48,0.400269000,0.0000
209.163.192.10:filenet-pa,<->,71.126.222.64:13690,0,0,1,48,1,48,0.400223000,0.0000
200.80.6.224:60407,<->,71.126.222.64:29772,0,0,1,48,1,48,0.400187000,0.0000
71.126.222.64:59530,<->,211.4.248.153:41699,1,48,0,0,1,48,0.400065000,0.0000
71.126.222.64:60552,<->,215.68.182.133:19048,1,48,0,0,1,48,0.400057000,0.0000
195.248.32.74:55972,<->,71.126.222.64:35555,0,0,1,48,1,48,0.400050000,0.0000
71.126.222.64:41265,<->,80.203.17.105:smartcard-tls,1,48,0,0,1,48,0.399976000,0.0000
71.126.222.64:61505,<->,195.194.172.170:30565,1,48,0,0,1,48,0.399880000,0.0000
192.0.21.10:37229,<->,71.126.222.64:24530,0,0,1,48,1,48,0.399839000,0.0000
193.210.144.122:61964,<->,71.126.222.64:32985,0,0,1,48,1,48,0.399737000,0.0000
71.126.222.64:60552,<->,199.219.164.26:6974,1,48,0,0,1,48,0.399726000,0.0000
195.216.1.86:58127,<->,71.126.222.64:36447,0,0,1,48,1,48,0.399628000,0.0000
200.227.110.2:51330,<->,71.126.222.64:16314,0,0,1,48,1,48,0.399564000,0.0000
153.4.15.217:29889,<->,71.126.222.64:6372,0,0,1,48,1,48,0.399347000,0.0000
36.77.50.254:56291,<->,71.126.222.64:spsc,0,0,1,48,1,48,0.399189000,0.0000
193.223.84.21:60494,<->,71.126.222.64:52013,0,0,1,48,1,48,0.399076000,0.0000
98.228.36.244:59273,<->,71.126.222.64:18761,0,0,1,48,1,48,0.399031000,0.0000
71.126.222.64:36104,<->,209.184.13.161:13908,1,48,0,0,1,48,0.398928000,0.0000
71.126.222.64:53683,<->,63.19.166.254:17248,1,48,0,0,1,48,0.398879000,0.0000
208.122.67.245:61820,<->,71.126.222.64:cequint-cityid,0,0,1,48,1,48,0.398702000,0.0000
71.126.222.64:36104,<->,210.63.140.29:33180,1,48,0,0,1,48,0.398543000,0.0000
195.214.64.82:49481,<->,71.126.222.64:44420,0,0,1,48,1,48,0.398538000,0.0000
202.42.83.79:60241,<->,71.126.222.64:19012,0,0,1,48,1,48,0.398445000,0.0000
200.149.165.219:61828,<->,71.126.222.64:44188,0,0,1,48,1,48,0.398414000,0.0000
71.126.222.64:37065,<->,196.104.141.229:19754,1,48,0,0,1,48,0.398393000,0.0000
219.75.201.72:7557,<->,71.126.222.64:accelenet,0,0,1,48,1,48,0.398309000,0.0000
215.197.222.211:45065,<->,71.126.222.64:5652,0,0,1,48,1,48,0.398287000,0.0000
195.25.96.197:56422,<->,71.126.222.64:48976,0,0,1,48,1,48,0.398275000,0.0000
133.65.48.92:54013,<->,71.126.222.64:43943,0,0,1,48,1,48,0.398200000,0.0000
71.126.222.64:47784,<->,199.58.222.201:42630,1,48,0,0,1,48,0.398120000,0.0000
204.45.202.232:11196,<->,71.126.222.64:7618,0,0,1,48,1,48,0.398112000,0.0000
130.179.199.163:52757,<->,71.126.222.64:39409,0,0,1,48,1,48,0.398066000,0.0000
55.151.125.157:63244,<->,71.126.222.64:19012,0,0,1,48,1,48,0.397998000,0.0000
71.126.222.64:36104,<->,199.249.119.103:9751,1,48,0,0,1,48,0.397832000,0.0000
167.15.184.229:61432,<->,71.126.222.64:38407,0,0,1,48,1,48,0.397824000,0.0000
167.165.209.58:62575,<->,71.126.222.64:46958,0,0,1,48,1,48,0.397807000,0.0000
71.126.222.64:50330,<->,194.206.227.204:27719,1,48,0,0,1,48,0.397774000,0.0000
202.117.42.95:63140,<->,71.126.222.64:44833,0,0,1,48,1,48,0.397659000,0.0000
195.174.193.76:40263,<->,71.126.222.64:19012,0,0,1,48,1,48,0.397487000,0.0000
71.126.222.64:45890,<->,193.137.149.18:intrastar,1,48,0,0,1,48,0.397459000,0.0000
71.126.222.64:30378,<->,229.53.249.35:28562,1,48,0,0,1,48,0.397446000,0.0000
97.207.125.233:22970,<->,71.126.222.64:15486,0,0,1,48,1,48,0.397432000,0.0000
214.54.91.33:64223,<->,71.126.222.64:34732,0,0,1,48,1,48,0.397419000,0.0000
199.193.207.152:50252,<->,71.126.222.64:6372,0,0,1,48,1,48,0.397381000,0.0000
71.126.222.64:36783,<->,216.141.180.126:watchdoc-pod,1,48,0,0,1,48,0.397373000,0.0000
197.217.162.134:38351,<->,71.126.222.64:d-fence,0,0,1,48,1,48,0.397358000,0.0000
194.160.154.72:51986,<->,71.126.222.64:spsc,0,0,1,48,1,48,0.397312000,0.0000
215.162.98.255:63432,<->,71.126.222.64:46386,0,0,1,48,1,48,0.397126000,0.0000
71.126.222.64:63282,<->,195.142.7.233:60251,1,48,0,0,1,48,0.397108000,0.0000
71.126.222.64:53683,<->,208.97.165.197:49209,1,48,0,0,1,48,0.396984000,0.0000
207.252.246.238:61857,<->,71.126.222.64:58985,0,0,1,48,1,48,0.396907000,0.0000
195.219.1.215:34148,<->,71.126.222.64:23588,0,0,1,48,1,48,0.396903000,0.0000
215.64.43.230:61937,<->,71.126.222.64:32466,0,0,1,48,1,48,0.396887000,0.0000
71.126.222.64:36104,<->,209.225.69.164:27869,1,48,0,0,1,48,0.396793000,0.0000
71.126.222.64:35555,<->,203.190.222.34:19651,1,48,0,0,1,48,0.396787000,0.0000
71.126.222.64:62524,<->,192.173.201.75:17748,1,48,0,0,1,48,0.396616000,0.0000
97.243.64.253:58261,<->,71.126.222.64:15879,0,0,1,48,1,48,0.396565000,0.0000
195.219.1.215:34132,<->,71.126.222.64:23588,0,0,1,48,1,48,0.396542000,0.0000
71.126.222.64:35555,<->,255.3.231.160:10989,1,48,0,0,1,48,0.396529000,0.0000
71.126.222.64:63510,<->,213.114.130.4:42135,1,48,0,0,1,48,0.396441000,0.0000
71.126.222.64:47068,<->,212.211.253.227:cfengine,1,48,0,0,1,48,0.396407000,0.0000
167.39.249.131:28730,<->,71.126.222.64:7618,0,0,1,48,1,48,0.396167000,0.0000
71.126.222.64:59709,<->,250.242.57.128:27097,1,48,0,0,1,48,0.396051000,0.0000
61.189.24.19:64658,<->,71.126.222.64:54592,0,0,1,48,1,48,0.395935000,0.0000
254.30.161.241:34745,<->,71.126.222.64:22771,0,0,1,48,1,48,0.395494000,0.0000
71.126.222.64:42453,<->,192.229.242.166:sunproxyadmin,1,48,0,0,1,48,0.395432000,0.0000
209.247.77.124:59177,<->,71.126.222.64:25532,0,0,1,48,1,48,0.395365000,0.0000
200.68.6.169:50290,<->,71.126.222.64:49809,0,0,1,48,1,48,0.395353000,0.0000
250.254.109.96:14784,<->,71.126.222.64:x11,0,0,1,48,1,48,0.395270000,0.0000
215.86.118.218:58523,<->,71.126.222.64:44300,0,0,1,48,1,48,0.395208000,0.0000
203.223.34.138:62556,<->,71.126.222.64:60204,0,0,1,48,1,48,0.395201000,0.0000
192.126.21.202:38075,<->,71.126.222.64:26974,0,0,1,48,1,48,0.395194000,0.0000
208.66.42.55:52053,<->,71.126.222.64:40662,0,0,1,48,1,48,0.395189000,0.0000
71.126.222.64:32442,<->,210.185.169.79:22278,1,48,0,0,1,48,0.395134000,0.0000
71.126.222.64:63888,<->,133.85.232.42:15033,1,48,0,0,1,48,0.395072000,0.0000
71.126.222.64:41265,<->,192.15.103.194:7651,1,48,0,0,1,48,0.394962000,0.0000
71.126.222.64:61140,<->,195.58.5.16:47736,1,48,0,0,1,48,0.394945000,0.0000
71.126.222.64:npp,<->,97.191.83.133:pktcablemmcops,1,48,0,0,1,48,0.394817000,0.0000
212.120.99.99:18601,<->,71.126.222.64:8858,0,0,1,48,1,48,0.394777000,0.0000
213.206.20.210:52084,<->,71.126.222.64:48015,0,0,1,48,1,48,0.394559000,0.0000
213.206.20.210:52068,<->,71.126.222.64:48015,0,0,1,48,1,48,0.394518000,0.0000
71.126.222.64:41713,<->,200.194.152.141:24267,1,48,0,0,1,48,0.394455000,0.0000
130.59.172.64:62172,<->,71.126.222.64:54592,0,0,1,48,1,48,0.394448000,0.0000
209.226.214.41:36641,<->,71.126.222.64:14798,0,0,1,48,1,48,0.394371000,0.0000
52.115.91.169:64535,<->,71.126.222.64:59709,0,0,1,48,1,48,0.394360000,0.0000
71.126.222.64:qsm-proxy,<->,208.114.36.45:1020,1,48,0,0,1,48,0.394347000,0.0000
209.210.127.200:48046,<->,71.126.222.64:45086,0,0,1,48,1,48,0.394332000,0.0000
167.110.194.245:43656,<->,71.126.222.64:41265,0,0,1,48,1,48,0.393681000,0.0000
167.110.194.245:43640,<->,71.126.222.64:41265,0,0,1,48,1,48,0.393633000,0.0000
167.110.194.245:43624,<->,71.126.222.64:41265,0,0,1,48,1,48,0.393584000,0.0000
167.110.194.245:43609,<->,71.126.222.64:41265,0,0,1,48,1,48,0.393551000,0.0000
71.126.222.64:63978,<->,52.128.227.82:17516,1,48,0,0,1,48,0.393462000,0.0000
71.126.222.64:41713,<->,200.194.152.141:24252,1,48,0,0,1,48,0.393267000,0.0000
193.30.62.123:62789,<->,71.126.222.64:41265,0,0,1,48,1,48,0.393224000,0.0000
71.126.222.64:13690,<->,193.9.248.184:trp,1,48,0,0,1,48,0.393219000,0.0000
71.126.222.64:35555,<->,203.223.166.208:17378,1,48,0,0,1,48,0.393210000,0.0000
60.222.5.21:14496,<->,71.126.222.64:d-fence,0,0,1,48,1,48,0.393158000,0.0000
71.126.222.64:33048,<->,97.240.233.203:19928,1,48,0,0,1,48,0.393152000,0.0000
192.1.206.217:56962,<->,71.126.222.64:22224,0,0,1,48,1,48,0.392923000,0.0000
203.242.0.215:56861,<->,71.126.222.64:26827,0,0,1,48,1,48,0.392832000,0.0000
71.126.222.64:59709,<->,91.169.36.65:28410,1,48,0,0,1,48,0.392655000,0.0000
71.126.222.64:48015,<->,195.179.154.122:9974,1,48,0,0,1,48,0.392448000,0.0000
71.126.222.64:45249,<->,34.242.69.98:25896,1,48,0,0,1,48,0.392366000,0.0000
216.136.226.67:11523,<->,71.126.222.64:9529,0,0,1,48,1,48,0.392274000,0.0000
41.185.40.26:10038,<->,71.126.222.64:cequint-cityid,0,0,1,48,1,48,0.392170000,0.0000
194.252.80.212:56389,<->,71.126.222.64:43286,0,0,1,48,1,48,0.392114000,0.0000
71.126.222.64:44040,<->,196.105.241.137:26627,1,48,0,0,1,48,0.392100000,0.0000
200.155.100.216:11045,<->,71.126.222.64:8174,0,0,1,48,1,48,0.392064000,0.0000
71.126.222.64:32466,<->,58.223.31.92:27313,1,48,0,0,1,48,0.391939000,0.0000
71.126.222.64:11516,<->,195.254.207.7:8469,1,48,0,0,1,48,0.391922000,0.0000
71.126.222.64:63978,<->,212.204.87.232:32754,1,48,0,0,1,48,0.391798000,0.0000
