src,sep,dst,inframes,inbytes,outframes,outbytes,totalframes,totalbytes,relstart,duration
136.25.189.222:37941,<->,215.158.61.189:https,6,6293,0,0,6,6293,1.451362000,0.0054
215.158.239.113:55185,<->,129.222.36.79:https,6,2290,0,0,6,2290,1.450254000,0.0420
214.80.63.214:58983,<->,139.163.66.167:https,0,0,6,1362,6,1362,1.448327000,0.2203
72.23.194.213:44139,<->,136.25.189.15:https,0,0,6,3066,6,3066,1.446982000,0.4915
92.27.219.197:61889,<->,93.181.154.111:socks,6,310,0,0,6,310,1.446517000,0.5439
98.87.145.159:12562,<->,144.85.170.249:http,0,0,6,1093,6,1093,1.445339000,0.2425
220.20.200.193:34783,<->,159.70.46.125:http,6,2680,0,0,6,2680,1.444993000,0.0567
124.42.185.84:44237,<->,203.215.162.177:17102,0,0,6,884,6,884,1.442925000,0.4958
196.89.255.151:10018,<->,136.25.188.225:https,0,0,6,349,6,349,1.442379000,0.3908
218.111.223.222:25302,<->,8.220.176.253:http,0,0,6,674,6,674,1.441485000,0.1093
199.50.155.121:15106,<->,136.25.188.253:https,0,0,6,412,6,412,1.440615000,0.0236
143.227.65.186:61691,<->,136.25.188.160:https,0,0,6,1477,6,1477,1.440576000,0.2416
129.138.248.177:4764,<->,8.252.222.60:https,0,0,6,637,6,637,1.439446000,0.3057
202.178.8.84:16407,<->,108.134.108.232:http,0,0,6,635,6,635,1.439179000,0.4604
8.176.8.196:55219,<->,215.158.61.145:http,6,3931,0,0,6,3931,1.438911000,0.5068
97.242.126.186:51741,<->,129.224.112.252:domain,0,0,6,388,6,388,1.438535000,0.3361
148.224.137.67:36331,<->,136.25.188.237:https,0,0,6,2954,6,2954,1.436505000,0.5087
6.133.204.253:56994,<->,8.183.25.25:https,0,0,6,1008,6,1008,1.435912000,0.5580
142.228.165.119:11400,<->,136.25.188.253:https,0,0,6,1402,6,1402,1.435641000,0.4208
122.158.245.107:62411,<->,136.25.188.199:https,0,0,6,2874,6,2874,1.431958000,0.4808
231.140.199.133:45731,<->,136.25.188.226:https,0,0,6,412,6,412,1.429868000,0.0086
29.211.228.198:53362,<->,136.25.189.12:https,0,0,6,3318,6,3318,1.429476000,0.3284
143.44.75.225:48781,<->,136.25.188.225:https,0,0,6,349,6,349,1.425570000,0.3441
6.231.239.220:35867,<->,8.52.179.237:http,0,0,6,501,6,501,1.422192000,0.1676
207.61.112.76:59692,<->,136.25.188.255:https,0,0,6,312,6,312,1.420277000,0.2720
109.119.182.243:43296,<->,8.182.136.236:http,0,0,6,502,6,502,1.419555000,0.0465
122.222.214.178:52844,<->,139.163.26.146:https,0,0,6,678,6,678,1.419535000,0.4921
109.119.182.246:14186,<->,8.182.136.236:http,0,0,6,502,6,502,1.417301000,0.0460
109.119.182.230:36036,<->,8.182.136.236:http,0,0,6,506,6,506,1.417145000,0.0490
33.239.63.145:59465,<->,129.92.115.88:https,0,0,6,639,6,639,1.416302000,0.5431
48.55.35.116:50711,<->,53.161.180.137:https,6,391,0,0,6,391,1.416067000,0.5048
6.231.239.220:35864,<->,8.52.179.237:http,0,0,6,535,6,535,1.414047000,0.0746
93.191.36.129:35187,<->,50.224.106.182:http,0,0,6,658,6,658,1.413384000,0.3192
199.20.29.252:27124,<->,215.158.239.57:https,0,0,6,412,6,412,1.413090000,0.1436
215.158.239.81:52330,<->,100.216.78.145:http,6,7453,0,0,6,7453,1.409437000,0.0000
8.47.121.21:48633,<->,133.178.226.196:http,0,0,6,440,6,440,1.406405000,0.4768
223.114.90.164:54393,<->,8.252.221.199:http,0,0,6,617,6,617,1.404156000,0.3341
200.14.164.203:6700,<->,0.195.210.8:https,0,0,6,679,6,679,1.404095000,0.5336
17.61.227.235:48413,<->,8.220.176.253:http,0,0,6,764,6,764,1.403943000,0.1167
112.235.95.11:53126,<->,136.25.188.45:https,0,0,6,2730,6,2730,1.402051000,0.5538
132.200.108.136:53404,<->,129.224.112.221:domain,0,0,6,397,6,397,1.401765000,0.3730
222.4.209.41:63920,<->,159.137.162.213:http,0,0,6,882,6,882,1.399521000,0.4760
215.158.239.45:44819,<->,98.219.126.140:http,6,7309,0,0,6,7309,1.398966000,0.0507
110.66.204.9:63623,<->,159.137.162.213:http,0,0,6,882,6,882,1.398447000,0.4839
64.152.12.87:32789,<->,215.158.238.96:https,0,0,6,1557,6,1557,1.397269000,0.3642
143.20.71.152:50068,<->,215.158.239.97:https,0,0,6,641,6,641,1.396880000,0.3726
92.180.14.181:60614,<->,159.137.162.213:http,0,0,6,890,6,890,1.396673000,0.5517
99.170.109.141:59273,<->,138.98.210.200:domain,0,0,6,389,6,389,1.396503000,0.0939
17.41.129.123:cuelink,<->,8.53.0.16:https,0,0,6,1104,6,1104,1.396406000,0.5912
195.124.253.91:27416,<->,136.25.188.46:https,0,0,6,338,6,338,1.395182000,0.4200
111.147.92.14:55293,<->,246.108.106.235:ddm-rdb,6,1093,0,0,6,1093,1.394260000,0.4111
199.106.152.222:53543,<->,215.158.239.78:https,0,0,6,412,6,412,1.393577000,0.0381
50.224.108.188:39628,<->,144.83.112.139:sms-chat,6,467,0,0,6,467,1.393333000,0.0876
142.166.51.22:52842,<->,215.158.239.87:https,0,0,6,456,6,456,1.393258000,0.4538
142.247.198.125:11256,<->,136.25.188.242:https,0,0,6,1839,6,1839,1.391013000,0.5759
247.136.236.145:52918,<->,8.209.235.29:http,6,3830,0,0,6,3830,1.390211000,0.2376
207.60.89.10:50853,<->,136.25.188.174:https,0,0,6,548,6,548,1.386643000,0.5571
93.95.33.184:25623,<->,50.224.76.235:http,0,0,6,733,6,733,1.386620000,0.2968
207.173.191.9:5798,<->,92.27.194.147:http,0,0,6,545,6,545,1.384934000,0.6003
136.25.189.202:49114,<->,129.222.39.208:https,6,2044,0,0,6,2044,1.384663000,0.1169
108.47.155.125:58947,<->,8.52.222.23:https,0,0,6,687,6,687,1.380349000,0.1482
111.150.39.23:53212,<->,133.178.227.76:http,0,0,6,1400,6,1400,1.378354000,0.2438
136.139.59.124:63930,<->,136.25.188.222:https,0,0,6,349,6,349,1.378290000,0.0664
111.147.205.186:38751,<->,232.31.72.55:https,6,8636,0,0,6,8636,1.377133000,0.0002
215.158.127.244:51072,<->,8.252.223.142:http,0,0,6,1365,6,1365,1.376881000,0.2931
218.111.223.222:25298,<->,8.220.176.253:http,0,0,6,674,6,674,1.374554000,0.1288
136.11.64.218:60668,<->,8.53.2.189:http,0,0,6,499,6,499,1.374275000,0.0681
215.158.239.113:59813,<->,129.222.39.229:http,6,3756,0,0,6,3756,1.372783000,0.1772
148.55.210.213:46005,<->,215.158.238.81:https,0,0,6,1637,6,1637,1.372511000,0.2983
131.144.113.168:44858,<->,215.158.238.81:https,0,0,6,1493,6,1493,1.372191000,0.2782
196.106.117.138:49733,<->,215.158.239.58:https,0,0,6,412,6,412,1.372006000,0.0499
220.55.66.44:45802,<->,232.31.124.106:zabbix-trapper,6,447,0,0,6,447,1.371281000,0.3464
199.20.30.36:37709,<->,215.158.239.99:https,0,0,6,412,6,412,1.369946000,0.0101
220.20.200.33:48905,<->,98.23.99.94:http,6,450,0,0,6,450,1.365726000,0.1089
218.111.223.222:24122,<->,8.220.176.253:http,0,0,6,674,6,674,1.363137000,0.1007
215.158.238.90:36669,<->,98.219.126.140:http,6,7929,0,0,6,7929,1.362955000,0.0000
111.199.225.115:nsp,<->,0.195.210.46:https,0,0,6,5110,6,5110,1.357211000,0.2739
48.54.100.170:53037,<->,53.201.77.67:https,6,4978,0,0,6,4978,1.355995000,0.3144
199.70.23.5:58424,<->,215.158.239.76:https,0,0,6,412,6,412,1.354815000,0.0438
199.15.219.0:53843,<->,136.25.188.45:https,0,0,6,400,6,400,1.354749000,0.0158
204.58.165.79:35608,<->,136.25.188.174:https,0,0,6,400,6,400,1.351593000,0.0244
199.20.5.204:52216,<->,215.158.239.79:https,0,0,6,1847,6,1847,1.350773000,0.5871
38.104.11.60:61801,<->,215.158.238.141:http,0,0,6,1705,6,1705,1.349082000,0.2245
194.251.126.128:58152,<->,215.158.239.56:https,0,0,6,349,6,349,1.347681000,0.1945
142.234.196.161:42119,<->,215.158.238.115:https,0,0,6,2906,6,2906,1.346988000,0.6488
96.58.68.79:17921,<->,8.220.178.166:https,0,0,6,1831,6,1831,1.346039000,0.2161
131.173.115.86:45846,<->,136.25.188.211:https,0,0,6,1653,6,1653,1.345826000,0.2778
143.132.20.174:53851,<->,136.25.188.225:https,0,0,6,312,6,312,1.344584000,0.2713
199.122.164.167:30004,<->,136.25.188.44:https,0,0,6,400,6,400,1.340671000,0.0101
195.4.206.58:45736,<->,136.25.188.225:https,0,0,6,1206,6,1206,1.338150000,0.3100
8.30.98.249:51244,<->,139.33.175.144:https,6,3038,0,0,6,3038,1.337717000,0.1147
142.254.7.206:27709,<->,136.25.188.177:https,0,0,6,357,6,357,1.337595000,0.6121
142.182.62.124:57792,<->,136.25.188.175:https,0,0,6,906,6,906,1.336566000,0.5521
215.158.239.115:37254,<->,215.158.61.193:https,6,6693,0,0,6,6693,1.334162000,0.0087
213.221.90.240:59820,<->,144.85.170.208:http,0,0,6,728,6,728,1.333066000,0.1251
146.148.96.104:44672,<->,8.252.221.223:http,0,0,6,593,6,593,1.331547000,0.5063
207.64.65.44:65006,<->,50.223.3.230:http,0,0,6,671,6,671,1.330590000,0.5645
106.188.253.129:42222,<->,215.158.239.84:https,0,0,6,2666,6,2666,1.330413000,0.5387
89.204.235.110:36467,<->,50.224.91.34:nrpe,0,0,6,1662,6,1662,1.329488000,0.0721
142.236.219.73:51124,<->,136.25.188.225:https,0,0,6,1045,6,1045,1.329068000,0.2601
91.69.185.193:appworxsrv,<->,144.85.170.254:http,0,0,6,723,6,723,1.328578000,0.0870
196.104.91.110:49542,<->,215.158.239.93:https,0,0,6,312,6,312,1.328576000,0.6642
199.20.31.208:40698,<->,215.158.239.69:https,0,0,6,392,6,392,1.327879000,0.2176
199.50.123.48:48652,<->,136.25.188.252:https,0,0,6,349,6,349,1.326212000,0.2460
199.38.234.35:53393,<->,136.25.188.177:https,0,0,6,412,6,412,1.324960000,0.0093
197.113.99.161:14971,<->,136.25.188.225:https,0,0,6,400,6,400,1.324042000,0.0641
199.14.239.58:15590,<->,136.25.188.239:https,0,0,6,424,6,424,1.323361000,0.1838
100.95.206.96:55080,<->,144.93.22.181:https,6,3220,0,0,6,3220,1.318493000,0.5733
8.222.7.155:56333,<->,215.158.140.185:http,0,0,6,3136,6,3136,1.316337000,0.2633
142.255.65.48:9797,<->,136.25.188.223:http,0,0,6,1022,6,1022,1.315450000,0.6108
