196.216.30.67,<->,71.126.222.64,0,0,10,480,10,480,0.074771000,0.3383
196.93.171.117,<->,71.126.222.64,0,0,10,480,10,480,0.073466000,0.2533
71.126.222.64,<->,37.139.97.237,10,480,0,0,10,480,0.067112000,0.4073
71.126.222.64,<->,54.118.80.70,10,480,0,0,10,480,0.063960000,0.3184
203.222.160.72,<->,71.126.222.64,0,0,10,480,10,480,0.060042000,0.3136
208.176.208.191,<->,71.126.222.64,0,0,10,480,10,480,0.055879000,0.4155
193.22.200.218,<->,71.126.222.64,0,0,10,480,10,480,0.041112000,0.4388
214.49.81.217,<->,71.126.222.64,0,0,10,480,10,480,0.034888000,0.4441
219.237.169.208,<->,71.126.222.64,0,0,10,480,10,480,0.032992000,0.4260
193.89.181.217,<->,71.126.222.64,0,0,10,480,10,480,0.030907000,0.4392
200.129.186.115,<->,71.126.222.64,0,0,10,480,10,480,0.028466000,0.4835
71.126.222.64,<->,43.71.53.144,10,480,0,0,10,480,0.027734000,0.4836
250.247.75.14,<->,71.126.222.64,0,0,10,480,10,480,0.027158000,0.4812
98.218.146.243,<->,71.126.222.64,0,0,10,480,10,480,0.026033000,0.3975
167.130.172.253,<->,71.126.222.64,0,0,10,480,10,480,0.021971000,0.4283
199.203.151.240,<->,71.126.222.64,0,0,10,480,10,480,0.021794000,0.2492
196.105.241.137,<->,71.126.222.64,0,0,10,480,10,480,0.020088000,0.4197
208.118.66.200,<->,71.126.222.64,0,0,10,480,10,480,0.018928000,0.4783
209.210.127.200,<->,71.126.222.64,0,0,10,480,10,480,0.018872000,0.3901
153.4.15.50,<->,71.126.222.64,0,0,10,480,10,480,0.014226000,0.4699
167.34.43.217,<->,71.126.222.64,0,0,10,480,10,480,0.011298000,0.4975
216.129.170.219,<->,71.126.222.64,0,0,10,480,10,480,0.011176000,0.4060
167.234.229.190,<->,71.126.222.64,0,0,10,480,10,480,0.011006000,0.5009
194.162.37.30,<->,71.126.222.64,0,0,10,480,10,480,0.006355000,0.2300
229.55.120.166,<->,71.126.222.64,0,0,10,480,10,480,0.006083000,0.4908
71.126.222.64,<->,41.185.40.26,10,480,0,0,10,480,0.004979000,0.4185
71.126.222.64,<->,58.201.177.243,10,480,0,0,10,480,0.004677000,0.4802
208.147.102.127,<->,71.126.222.64,0,0,10,480,10,480,0.003536000,0.4359
211.101.107.119,<->,71.126.222.64,0,0,10,480,10,480,0.002864000,0.4224
203.242.0.215,<->,71.126.222.64,0,0,9,432,9,432,0.352364000,0.1507
209.163.192.10,<->,71.126.222.64,0,0,9,432,9,432,0.221772000,0.2537
197.179.135.231,<->,71.126.222.64,0,0,9,432,9,432,0.164517000,0.3001
213.133.24.74,<->,71.126.222.64,0,0,9,432,9,432,0.163073000,0.3158
71.126.222.64,<->,39.10.172.60,9,432,0,0,9,432,0.162532000,0.1099
195.174.193.76,<->,71.126.222.64,0,0,9,432,9,432,0.154457000,0.2633
214.52.84.202,<->,71.126.222.64,0,0,9,432,9,432,0.123994000,0.3698
195.254.207.7,<->,71.126.222.64,0,0,9,432,9,432,0.093927000,0.4117
205.95.199.254,<->,71.126.222.64,0,0,9,432,9,432,0.091614000,0.3404
203.44.166.20,<->,71.126.222.64,0,0,9,432,9,432,0.070448000,0.2430
196.210.182.46,<->,71.126.222.64,0,0,9,432,9,432,0.069786000,0.3401
194.35.44.52,<->,71.126.222.64,0,0,9,432,9,432,0.067240000,0.4144
229.51.190.15,<->,71.126.222.64,0,0,9,432,9,432,0.066400000,0.4347
250.254.104.47,<->,71.126.222.64,0,0,9,432,9,432,0.064551000,0.4305
71.126.222.64,<->,58.221.208.18,9,432,0,0,9,432,0.060807000,0.3578
71.126.222.64,<->,39.102.63.48,9,432,0,0,9,432,0.057555000,0.4255
217.241.207.115,<->,71.126.222.64,0,0,9,432,9,432,0.053152000,0.3242
193.30.62.123,<->,71.126.222.64,0,0,9,432,9,432,0.051952000,0.4417
202.107.62.252,<->,71.126.222.64,0,0,9,432,9,432,0.047318000,0.4510
215.34.26.53,<->,71.126.222.64,0,0,9,432,9,432,0.041865000,0.4615
200.153.143.233,<->,71.126.222.64,0,0,9,432,9,432,0.039793000,0.4644
195.92.41.97,<->,71.126.222.64,0,0,9,432,9,432,0.038290000,0.4720
133.165.119.72,<->,71.126.222.64,0,0,9,432,9,432,0.038283000,0.4186
71.126.222.64,<->,58.201.70.162,9,432,0,0,9,432,0.036995000,0.4186
217.32.148.196,<->,71.126.222.64,0,0,9,432,9,432,0.036606000,0.4597
200.78.254.138,<->,71.126.222.64,0,0,9,432,9,432,0.026908000,0.4692
209.3.228.115,<->,71.126.222.64,0,0,9,432,9,432,0.022342000,0.4832
177.42.185.40,<->,71.126.222.64,0,0,9,432,9,432,0.022102000,0.4020
205.155.18.38,<->,71.126.222.64,0,0,9,432,9,432,0.015407000,0.4646
153.4.9.65,<->,71.126.222.64,0,0,9,432,9,432,0.014325000,0.3093
210.255.72.70,<->,71.126.222.64,0,0,9,432,9,432,0.012061000,0.4856
71.126.222.64,<->,34.127.120.21,9,432,0,0,9,432,0.010667000,0.3948
71.126.222.64,<->,38.239.139.183,9,432,0,0,9,432,0.000949000,0.4332
200.33.109.248,<->,71.126.222.64,0,0,8,384,8,384,0.303869000,0.2077
216.131.138.144,<->,71.126.222.64,0,0,8,384,8,384,0.221322000,0.2659
196.104.141.229,<->,71.126.222.64,0,0,8,384,8,384,0.197316000,0.3062
71.126.222.64,<->,58.220.162.23,8,384,0,0,8,384,0.189451000,0.2623
198.42.231.83,<->,71.126.222.64,0,0,8,384,8,384,0.166377000,0.3198
204.80.222.74,<->,71.126.222.64,0,0,8,384,8,384,0.147126000,0.3584
196.216.146.135,<->,71.126.222.64,0,0,8,384,8,384,0.138249000,0.3669
195.28.119.138,<->,71.126.222.64,0,0,8,384,8,384,0.113599000,0.2019
195.207.234.213,<->,71.126.222.64,0,0,8,384,8,384,0.102177000,0.3680
71.126.222.64,<->,50.124.113.225,8,384,0,0,8,384,0.074034000,0.4076
211.104.205.232,<->,71.126.222.64,0,0,8,384,8,384,0.070352000,0.4402
255.65.252.96,<->,71.126.222.64,0,0,8,384,8,384,0.062761000,0.4482
200.46.217.49,<->,71.126.222.64,0,0,8,384,8,384,0.061832000,0.4426
71.126.222.64,<->,61.179.218.232,8,384,0,0,8,384,0.052680000,0.4052
71.126.222.64,<->,65.212.95.247,8,384,0,0,8,384,0.036340000,0.4213
217.187.98.18,<->,71.126.222.64,0,0,8,384,8,384,0.031334000,0.4705
71.126.222.64,<->,54.188.5.171,8,384,0,0,8,384,0.016788000,0.1906
167.234.169.248,<->,71.126.222.64,0,0,8,384,8,384,0.010370000,0.5037
216.129.221.102,<->,71.126.222.64,0,0,8,384,8,384,0.006298000,0.4687
196.77.245.232,<->,71.126.222.64,0,0,7,330,7,330,0.275230000,0.2029
209.247.55.205,<->,71.126.222.64,0,0,7,336,7,336,0.223685000,0.2392
212.213.163.149,<->,71.126.222.64,0,0,7,336,7,336,0.166907000,0.3270
194.139.241.165,<->,71.126.222.64,0,0,7,336,7,336,0.120158000,0.3932
98.217.127.201,<->,71.126.222.64,0,0,7,336,7,336,0.083981000,0.3517
214.199.203.13,<->,71.126.222.64,0,0,7,336,7,336,0.075000000,0.4275
209.225.69.164,<->,71.126.222.64,0,0,7,336,7,336,0.074591000,0.3222
212.120.99.99,<->,71.126.222.64,0,0,7,336,7,336,0.068988000,0.3258
202.97.249.48,<->,71.126.222.64,0,0,7,336,7,336,0.063031000,0.3903
194.38.154.135,<->,71.126.222.64,0,0,7,336,7,336,0.049984000,0.4273
204.153.92.210,<->,71.126.222.64,0,0,7,336,7,336,0.049127000,0.4443
167.242.65.169,<->,71.126.222.64,0,0,7,336,7,336,0.041642000,0.3276
217.151.200.49,<->,71.126.222.64,0,0,7,336,7,336,0.034471000,0.4382
216.141.236.20,<->,71.126.222.64,0,0,7,336,7,336,0.032471000,0.4699
196.111.119.89,<->,71.126.222.64,0,0,7,336,7,336,0.028118000,0.4867
192.141.120.57,<->,71.126.222.64,0,0,7,336,7,336,0.027895000,0.4367
212.209.131.39,<->,71.126.222.64,0,0,7,336,7,336,0.024255000,0.4843
115.125.108.122,<->,71.126.222.64,0,0,7,336,7,336,0.022156000,0.4736
212.28.99.141,<->,71.126.222.64,0,0,7,336,7,336,0.014240000,0.4638
71.126.222.64,<->,65.84.7.163,7,336,0,0,7,336,0.013252000,0.3892
71.126.222.64,<->,54.111.19.28,7,336,0,0,7,336,0.011846000,0.0950
213.12.83.241,<->,71.126.222.64,0,0,7,336,7,336,0.002837000,0.3485
71.126.222.64,<->,51.107.44.170,6,288,0,0,6,288,0.320041000,0.1801
192.21.160.179,<->,71.126.222.64,0,0,6,288,6,288,0.316802000,0.1713
219.126.223.251,<->,71.126.222.64,0,0,6,288,6,288,0.242104000,0.1881
196.122.173.151,<->,71.126.222.64,0,0,6,288,6,288,0.198241000,0.2201
218.35.123.142,<->,71.126.222.64,0,0,6,288,6,288,0.177339000,0.3357
209.226.214.41,<->,71.126.222.64,0,0,6,288,6,288,0.171232000,0.2362
198.243.21.140,<->,71.126.222.64,0,0,6,288,6,288,0.161047000,0.2936
167.226.247.172,<->,71.126.222.64,0,0,6,288,6,288,0.156607000,0.2665
167.85.185.146,<->,71.126.222.64,0,0,6,288,6,288,0.120228000,0.3941
196.103.220.178,<->,71.126.222.64,0,0,6,288,6,288,0.119260000,0.3696
192.152.91.87,<->,71.126.222.64,0,0,6,288,6,288,0.100972000,0.2820
198.179.197.29,<->,71.126.222.64,0,0,6,288,6,288,0.095854000,0.3585
192.38.115.70,<->,71.126.222.64,0,0,6,288,6,288,0.081570000,0.4263
219.212.88.99,<->,71.126.222.64,0,0,6,288,6,288,0.080725000,0.4032
97.187.154.129,<->,71.126.222.64,0,0,6,288,6,288,0.076302000,0.1015
71.126.222.64,<->,40.68.224.231,6,288,0,0,6,288,0.073562000,0.4412
203.189.13.27,<->,71.126.222.64,0,0,6,288,6,288,0.062338000,0.3573
71.126.222.64,<->,52.156.249.228,6,288,0,0,6,288,0.048824000,0.3995
167.165.209.58,<->,71.126.222.64,0,0,6,288,6,288,0.037656000,0.3602
194.187.179.234,<->,71.126.222.64,0,0,6,288,6,288,0.036963000,0.3048
215.86.208.70,<->,71.126.222.64,0,0,6,288,6,288,0.032211000,0.4707
203.237.35.96,<->,71.126.222.64,0,0,6,288,6,288,0.029960000,0.0929
215.200.200.150,<->,71.126.222.64,0,0,6,288,6,288,0.028247000,0.4363
71.126.222.64,<->,39.16.96.165,6,288,0,0,6,288,0.019352000,0.4798
212.228.127.207,<->,71.126.222.64,0,0,6,288,6,288,0.006951000,0.3840
200.17.97.175,<->,71.126.222.64,0,0,6,288,6,288,0.006190000,0.1275
217.250.192.237,<->,71.126.222.64,0,0,6,288,6,288,0.005409000,0.4201
200.241.143.61,<->,71.126.222.64,0,0,6,288,6,288,0.005043000,0.4115
208.191.235.247,<->,71.126.222.64,0,0,6,288,6,288,0.002686000,0.4033
97.201.60.212,<->,71.126.222.64,0,0,5,240,5,240,0.436330000,0.0101
215.33.99.26,<->,71.126.222.64,0,0,5,240,5,240,0.248190000,0.2648
208.189.233.138,<->,71.126.222.64,0,0,5,240,5,240,0.179651000,0.3207
195.137.121.246,<->,71.126.222.64,0,0,5,240,5,240,0.144350000,0.2878
199.218.208.31,<->,71.126.222.64,0,0,5,240,5,240,0.139319000,0.3619
211.145.44.233,<->,71.126.222.64,0,0,5,240,5,240,0.130765000,0.1241
71.126.222.64,<->,55.123.163.196,5,240,0,0,5,240,0.116651000,0.0437
211.134.200.31,<->,71.126.222.64,0,0,5,240,5,240,0.079916000,0.3914
218.39.4.33,<->,71.126.222.64,0,0,5,240,5,240,0.059666000,0.4488
167.223.227.241,<->,71.126.222.64,0,0,5,240,5,240,0.035692000,0.1550
97.234.34.78,<->,71.126.222.64,0,0,5,240,5,240,0.031439000,0.4708
210.81.147.77,<->,71.126.222.64,0,0,5,240,5,240,0.031082000,0.2953
193.222.30.180,<->,71.126.222.64,0,0,5,240,5,240,0.026605000,0.2780
215.3.247.83,<->,71.126.222.64,0,0,5,240,5,240,0.022068000,0.4606
192.79.113.250,<->,71.126.222.64,0,0,5,240,5,240,0.021313000,0.0649
202.122.181.93,<->,71.126.222.64,0,0,5,240,5,240,0.004202000,0.1707
215.194.64.94,<->,71.126.222.64,0,0,5,240,5,240,0.002947000,0.4387
196.105.210.212,<->,71.126.222.64,0,0,4,192,4,192,0.471356000,0.0318
203.202.109.248,<->,71.126.222.64,0,0,4,192,4,192,0.449729000,0.0539
192.126.21.202,<->,71.126.222.64,0,0,4,192,4,192,0.389900000,0.0271
167.236.109.8,<->,71.126.222.64,0,0,4,192,4,192,0.379243000,0.1341
214.54.91.33,<->,71.126.222.64,0,0,4,192,4,192,0.350989000,0.0464
98.254.135.106,<->,71.126.222.64,0,0,4,192,4,192,0.301150000,0.1326
71.126.222.64,<->,54.117.216.122,4,192,0,0,4,192,0.269763000,0.0397
194.171.231.124,<->,71.126.222.64,0,0,4,192,4,192,0.255800000,0.2383
71.126.222.64,<->,55.97.100.117,4,192,0,0,4,192,0.243165000,0.1160
203.175.234.253,<->,71.126.222.64,0,0,4,192,4,192,0.208540000,0.2900
192.166.197.94,<->,71.126.222.64,0,0,4,192,4,192,0.176987000,0.1505
205.242.61.202,<->,71.126.222.64,0,0,4,192,4,192,0.170137000,0.2813
97.176.189.34,<->,71.126.222.64,0,0,4,192,4,192,0.162527000,0.2665
167.25.243.74,<->,71.126.222.64,0,0,4,192,4,192,0.159825000,0.3319
204.45.202.232,<->,71.126.222.64,0,0,4,192,4,192,0.128118000,0.2700
208.121.59.247,<->,71.126.222.64,0,0,4,192,4,192,0.116127000,0.0815
209.247.77.124,<->,71.126.222.64,0,0,4,192,4,192,0.113977000,0.2814
219.85.253.25,<->,71.126.222.64,0,0,4,192,4,192,0.084600000,0.3919
213.80.196.104,<->,71.126.222.64,0,0,4,192,4,192,0.070375000,0.3513
219.249.209.114,<->,71.126.222.64,0,0,4,192,4,192,0.065452000,0.3450
211.120.167.48,<->,71.126.222.64,0,0,4,192,4,192,0.061012000,0.2800
97.239.89.235,<->,71.126.222.64,0,0,4,192,4,192,0.060259000,0.3192
204.201.200.131,<->,71.126.222.64,0,0,4,192,4,192,0.051231000,0.2101
71.126.222.64,<->,39.165.211.247,4,192,0,0,4,192,0.042916000,0.4214
195.79.204.177,<->,71.126.222.64,0,0,4,192,4,192,0.039978000,0.3998
213.206.20.210,<->,71.126.222.64,0,0,4,192,4,192,0.032100000,0.4542
195.24.220.74,<->,71.126.222.64,0,0,4,192,4,192,0.024539000,0.3479
194.223.73.191,<->,71.126.222.64,0,0,4,192,4,192,0.007115000,0.3140
71.126.222.64,<->,45.128.116.93,4,192,0,0,4,192,0.002850000,0.2266
215.132.38.7,<->,71.126.222.64,0,0,3,144,3,144,0.495620000,0.0166
71.126.222.64,<->,63.90.186.217,3,144,0,0,3,144,0.297984000,0.1656
195.46.204.68,<->,71.126.222.64,0,0,3,144,3,144,0.265056000,0.2003
97.191.83.133,<->,71.126.222.64,0,0,3,144,3,144,0.264245000,0.1306
199.191.96.90,<->,71.126.222.64,0,0,3,144,3,144,0.251584000,0.1085
71.126.222.64,<->,39.235.117.122,3,144,0,0,3,144,0.223843000,0.2822
199.221.118.107,<->,71.126.222.64,0,0,3,144,3,144,0.132949000,0.2808
98.238.182.252,<->,71.126.222.64,0,0,3,144,3,144,0.126655000,0.0496
193.82.188.62,<->,71.126.222.64,0,0,3,144,3,144,0.122948000,0.1269
71.126.222.64,<->,54.153.251.86,3,144,0,0,3,144,0.104305000,0.3456
203.60.35.73,<->,71.126.222.64,0,0,3,144,3,144,0.084834000,0.0175
203.249.94.72,<->,71.126.222.64,0,0,3,144,3,144,0.080769000,0.0619
167.156.229.222,<->,71.126.222.64,0,0,3,144,3,144,0.031526000,0.0680
215.64.189.222,<->,71.126.222.64,0,0,3,144,3,144,0.020583000,0.1725
208.122.149.99,<->,71.126.222.64,0,0,3,144,3,144,0.018036000,0.4237
196.216.109.42,<->,71.126.222.64,0,0,3,144,3,144,0.013031000,0.3583
200.176.107.132,<->,71.126.222.64,0,0,3,144,3,144,0.007607000,0.4300
192.184.69.85,<->,71.126.222.64,0,0,2,96,2,96,0.499110000,0.0035
211.129.121.200,<->,71.126.222.64,0,0,2,96,2,96,0.469772000,0.0095
208.116.112.99,<->,71.126.222.64,0,0,2,96,2,96,0.464997000,0.0413
210.240.199.43,<->,71.126.222.64,0,0,2,96,2,96,0.444493000,0.0121
98.214.95.152,<->,71.126.222.64,0,0,2,96,2,96,0.440894000,0.0530
98.200.32.164,<->,71.126.222.64,0,0,2,96,2,96,0.415633000,0.0331
98.252.78.184,<->,71.126.222.64,0,0,2,96,2,96,0.414511000,0.0399
153.30.98.248,<->,71.126.222.64,0,0,2,96,2,96,0.406633000,0.0876
71.126.222.64,<->,45.193.237.238,2,96,0,0,2,96,0.403018000,0.0497
195.40.74.175,<->,71.126.222.64,0,0,2,96,2,96,0.370813000,0.0092
194.229.2.20,<->,71.126.222.64,0,0,2,96,2,96,0.369722000,0.1424
192.70.145.252,<->,71.126.222.64,0,0,2,96,2,96,0.361226000,0.1322
193.20.235.253,<->,71.126.222.64,0,0,2,96,2,96,0.356147000,0.0623
194.67.77.179,<->,71.126.222.64,0,0,2,96,2,96,0.330337000,0.0219
71.126.222.64,<->,62.101.18.192,2,96,0,0,2,96,0.318060000,0.0465
217.60.73.182,<->,71.126.222.64,0,0,2,96,2,96,0.302985000,0.0096
193.219.124.18,<->,71.126.222.64,0,0,2,96,2,96,0.292095000,0.0494
197.99.76.47,<->,71.126.222.64,0,0,2,96,2,96,0.283243000,0.0194
217.99.93.101,<->,71.126.222.64,0,0,2,96,2,96,0.265570000,0.0365
216.21.7.168,<->,71.126.222.64,0,0,2,96,2,96,0.242312000,0.0694
219.177.135.127,<->,71.126.222.64,0,0,2,96,2,96,0.232077000,0.1815
192.75.216.169,<->,71.126.222.64,0,0,2,96,2,96,0.229898000,0.1026
130.199.227.111,<->,71.126.222.64,0,0,2,96,2,96,0.198320000,0.0617
192.135.64.230,<->,71.126.222.64,0,0,2,96,2,96,0.179356000,0.0196
197.28.8.167,<->,71.126.222.64,0,0,2,96,2,96,0.171174000,0.0110
208.116.50.20,<->,71.126.222.64,0,0,2,96,2,96,0.146432000,0.2400
71.126.222.64,<->,55.166.207.175,2,96,0,0,2,96,0.136139000,0.2403
203.214.121.236,<->,71.126.222.64,0,0,2,96,2,96,0.123580000,0.0676
98.196.238.150,<->,71.126.222.64,0,0,2,96,2,96,0.110042000,0.0878
196.106.73.176,<->,71.126.222.64,0,0,2,96,2,96,0.106660000,0.0986
195.214.64.82,<->,71.126.222.64,0,0,2,96,2,96,0.095994000,0.3025
211.129.121.210,<->,71.126.222.64,0,0,2,96,2,96,0.093343000,0.0103
167.137.236.138,<->,71.126.222.64,0,0,2,96,2,96,0.075953000,0.0095
167.2.247.15,<->,71.126.222.64,0,0,2,96,2,96,0.068952000,0.3499
193.232.101.165,<->,71.126.222.64,0,0,2,96,2,96,0.063175000,0.1486
196.190.204.158,<->,71.126.222.64,0,0,2,96,2,96,0.049868000,0.2018
213.192.217.110,<->,71.126.222.64,0,0,2,96,2,96,0.047651000,0.0000
195.71.51.234,<->,71.126.222.64,0,0,2,96,2,96,0.040821000,0.0162
130.204.178.86,<->,71.126.222.64,0,0,2,96,2,96,0.040477000,0.0631
194.251.217.113,<->,71.126.222.64,0,0,2,96,2,96,0.032150000,0.0118
204.193.97.156,<->,71.126.222.64,0,0,2,96,2,96,0.024683000,0.0178
98.208.145.22,<->,71.126.222.64,0,0,2,96,2,96,0.016090000,0.3416
71.126.222.64,<->,40.69.193.118,2,96,0,0,2,96,0.012627000,0.0105
204.140.183.242,<->,71.126.222.64,0,0,2,96,2,96,0.008848000,0.4785
204.148.89.186,<->,71.126.222.64,0,0,2,96,2,96,0.005202000,0.5054
211.129.121.222,<->,71.126.222.64,0,0,1,48,1,48,0.512105000,0.0000
210.100.100.91,<->,71.126.222.64,0,0,1,48,1,48,0.498691000,0.0000
71.126.222.64,<->,58.200.144.202,1,48,0,0,1,48,0.495787000,0.0000
210.100.100.81,<->,71.126.222.64,0,0,1,48,1,48,0.484453000,0.0000
200.212.77.186,<->,71.126.222.64,0,0,1,48,1,48,0.484286000,0.0000
200.208.115.7,<->,71.126.222.64,0,0,1,48,1,48,0.457877000,0.0000
210.100.100.84,<->,71.126.222.64,0,0,1,48,1,48,0.452302000,0.0000
228.118.143.181,<->,71.126.222.64,0,0,1,48,1,48,0.439474000,0.0000
210.100.100.86,<->,71.126.222.64,0,0,1,48,1,48,0.436344000,0.0000
209.180.110.110,<->,71.126.222.64,0,0,1,48,1,48,0.435210000,0.0000
210.100.100.104,<->,71.126.222.64,0,0,1,48,1,48,0.411579000,0.0000
71.126.222.64,<->,54.127.83.23,1,48,0,0,1,48,0.403175000,0.0000
195.179.154.122,<->,71.126.222.64,0,0,1,48,1,48,0.392448000,0.0000
71.126.222.64,<->,49.15.60.166,1,48,0,0,1,48,0.391318000,0.0000
195.137.190.149,<->,71.126.222.64,0,0,1,48,1,48,0.368716000,0.0000
71.126.222.64,<->,38.237.24.53,1,48,0,0,1,48,0.368272000,0.0000
194.229.12.127,<->,71.126.222.64,0,0,1,48,1,48,0.361159000,0.0000
210.100.100.76,<->,71.126.222.64,0,0,1,48,1,48,0.358198000,0.0000
202.145.120.76,<->,71.126.222.64,0,0,1,48,1,48,0.348508000,0.0000
211.129.121.213,<->,71.126.222.64,0,0,1,48,1,48,0.344369000,0.0000
210.100.100.74,<->,71.126.222.64,0,0,1,48,1,48,0.342833000,0.0000
196.190.46.203,<->,71.126.222.64,0,0,1,48,1,48,0.339992000,0.0000
211.129.121.208,<->,71.126.222.64,0,0,1,48,1,48,0.333493000,0.0000
216.211.66.44,<->,71.126.222.64,0,0,1,48,1,48,0.319455000,0.0000
219.116.151.18,<->,71.126.222.64,0,0,1,48,1,48,0.317399000,0.0000
130.199.198.151,<->,71.126.222.64,0,0,1,48,1,48,0.309799000,0.0000
211.129.121.216,<->,71.126.222.64,0,0,1,48,1,48,0.301070000,0.0000
204.186.200.208,<->,71.126.222.64,0,0,1,48,1,48,0.268964000,0.0000
211.129.121.192,<->,71.126.222.64,0,0,1,48,1,48,0.267062000,0.0000
71.126.222.64,<->,38.126.221.76,1,48,0,0,1,48,0.265195000,0.0000
210.100.100.110,<->,71.126.222.64,0,0,1,48,1,48,0.263936000,0.0000
209.77.77.32,<->,71.126.222.64,0,0,1,48,1,48,0.259471000,0.0000
211.129.121.215,<->,71.126.222.64,0,0,1,48,1,48,0.255021000,0.0000
71.126.222.64,<->,52.218.135.226,1,48,0,0,1,48,0.245800000,0.0000
133.118.211.175,<->,71.126.222.64,0,0,1,48,1,48,0.244616000,0.0000
98.226.91.59,<->,71.126.222.64,0,0,1,48,1,48,0.240977000,0.0000
71.126.222.64,<->,58.205.135.201,1,48,0,0,1,48,0.232320000,0.0000
194.120.151.31,<->,71.126.222.64,0,0,1,48,1,48,0.229937000,0.0000
193.109.29.168,<->,71.126.222.64,0,0,1,48,1,48,0.225712000,0.0000
167.83.206.30,<->,71.126.222.64,0,0,1,48,1,48,0.224298000,0.0000
211.129.121.205,<->,71.126.222.64,0,0,1,48,1,48,0.223618000,0.0000
71.126.222.64,<->,58.221.201.101,1,48,0,0,1,48,0.215465000,0.0000
215.194.69.220,<->,71.126.222.64,0,0,1,48,1,48,0.203240000,0.0000
98.234.192.203,<->,71.126.222.64,0,0,1,48,1,48,0.194202000,0.0000
212.242.29.203,<->,71.126.222.64,0,0,1,48,1,48,0.182346000,0.0000
71.126.222.64,<->,50.7.69.173,1,48,0,0,1,48,0.174492000,0.0000
204.197.112.68,<->,71.126.222.64,0,0,1,48,1,48,0.174264000,0.0000
97.237.44.1,<->,71.126.222.64,0,0,1,48,1,48,0.167198000,0.0000
71.126.222.64,<->,58.51.14.91,1,48,0,0,1,48,0.159775000,0.0000
195.180.184.129,<->,71.126.222.64,0,0,1,48,1,48,0.154417000,0.0000
211.129.121.195,<->,71.126.222.64,0,0,1,48,1,48,0.148558000,0.0000
251.56.11.254,<->,71.126.222.64,0,0,1,48,1,48,0.146101000,0.0000
210.100.100.65,<->,71.126.222.64,0,0,1,48,1,48,0.139242000,0.0000
193.212.123.121,<->,71.126.222.64,0,0,1,48,1,48,0.130896000,0.0000
209.49.103.239,<->,71.126.222.64,0,0,1,48,1,48,0.127666000,0.0000
211.20.136.247,<->,71.126.222.64,0,0,1,48,1,48,0.123179000,0.0000
211.129.121.198,<->,71.126.222.64,0,0,1,48,1,48,0.115232000,0.0000
71.126.222.64,<->,60.69.211.150,1,48,0,0,1,48,0.105012000,0.0000
210.100.100.73,<->,71.126.222.64,0,0,1,48,1,48,0.062730000,0.0000
167.28.208.1,<->,71.126.222.64,0,0,1,48,1,48,0.062414000,0.0000
219.116.151.27,<->,71.126.222.64,0,0,1,48,1,48,0.059773000,0.0000
198.201.2.248,<->,71.126.222.64,0,0,1,48,1,48,0.057107000,0.0000
211.129.121.204,<->,71.126.222.64,0,0,1,48,1,48,0.053830000,0.0000
215.192.182.71,<->,71.126.222.64,0,0,1,48,1,48,0.048537000,0.0000
210.100.100.75,<->,71.126.222.64,0,0,1,48,1,48,0.045441000,0.0000
192.25.96.41,<->,71.126.222.64,0,0,1,48,1,48,0.041176000,0.0000
97.173.23.116,<->,71.126.222.64,0,0,1,48,1,48,0.035420000,0.0000
97.198.3.210,<->,71.126.222.64,0,0,1,48,1,48,0.029863000,0.0000
98.242.26.60,<->,71.126.222.64,0,0,1,48,1,48,0.028442000,0.0000
204.163.8.111,<->,71.126.222.64,0,0,1,48,1,48,0.020985000,0.0000
210.100.100.124,<->,71.126.222.64,0,0,1,48,1,48,0.016243000,0.0000
193.120.88.20,<->,71.126.222.64,0,0,1,48,1,48,0.010674000,0.0000
211.129.121.202,<->,71.126.222.64,0,0,1,48,1,48,0.008589000,0.0000
130.108.76.63,<->,71.126.222.64,0,0,1,48,1,48,0.003426000,0.0000
192.97.49.127,<->,71.126.222.64,0,0,1,48,1,48,0.003219000,0.0000
167.230.59.41,<->,71.126.222.64,0,0,1,48,1,48,0.000647000,0.0000
================================================================================
