================================================================================
IPv4,Conversations
Filter:tcp.flags.syn==1
,|,<-,|,|,->,|,|,Total,|,Relative,|,Duration,|
,|,Frames,Bytes,|,|,Frames,Bytes,|,|,Frames,Bytes,|,Start,|,|
207.51.228.37,<->,136.25.188.53,0,0,1,64,1,64,1.683214000,0.0000
220.243.198.21,<->,8.252.222.107,0,0,1,64,1,64,1.683164000,0.0000
215.158.239.94,<->,194.232.113.64,1,64,0,0,1,64,1.683153000,0.0000
208.122.230.62,<->,89.64.133.48,1,64,0,0,1,64,1.683038000,0.0000
194.253.81.104,<->,8.252.222.237,0,0,1,56,1,56,1.682951000,0.0000
194.234.227.156,<->,136.25.188.55,0,0,1,64,1,64,1.682857000,0.0000
204.200.51.179,<->,136.25.188.220,0,0,1,56,1,56,1.682831000,0.0000
204.200.40.15,<->,136.25.188.163,0,0,1,64,1,64,1.682723000,0.0000
139.163.120.42,<->,125.204.20.202,1,64,0,0,1,64,1.682016000,0.0000
207.62.180.98,<->,136.25.188.46,0,0,1,56,1,56,1.681746000,0.0000
249.101.225.116,<->,105.122.151.32,1,64,0,0,1,64,1.681689000,0.0000
204.200.34.121,<->,8.252.222.210,0,0,1,56,1,56,1.681267000,0.0000
39.44.78.240,<->,0.104.29.105,1,64,0,0,1,64,1.680880000,0.0000
215.158.239.182,<->,149.254.204.166,1,64,0,0,1,64,1.680749000,0.0000
142.253.222.145,<->,136.25.188.163,0,0,1,56,1,56,1.680454000,0.0000
195.15.208.13,<->,136.25.188.46,0,0,1,56,1,56,1.679680000,0.0000
221.102.56.69,<->,220.83.80.104,0,0,1,64,1,64,1.679619000,0.0000
195.68.182.218,<->,136.25.188.55,0,0,1,64,1,64,1.679451000,0.0000
159.140.232.210,<->,41.162.129.42,0,0,1,50,1,50,1.679416000,0.0000
246.253.198.51,<->,126.110.94.90,1,52,0,0,1,52,1.678857000,0.0000
97.11.180.6,<->,54.39.188.198,1,56,0,0,1,56,1.678770000,0.0000
195.7.204.25,<->,136.25.188.52,0,0,1,64,1,64,1.678700000,0.0000
244.50.229.157,<->,20.218.236.242,0,0,1,50,1,50,1.678069000,0.0000
204.200.60.174,<->,136.25.188.253,0,0,1,64,1,64,1.677776000,0.0000
215.158.239.95,<->,194.251.120.44,1,64,0,0,1,64,1.677754000,0.0000
194.254.119.10,<->,8.20.87.206,0,0,1,64,1,64,1.677298000,0.0000
198.158.197.83,<->,20.179.236.220,0,0,1,50,1,50,1.677268000,0.0000
215.158.239.79,<->,199.82.187.144,1,64,0,0,1,64,1.677228000,0.0000
100.206.95.178,<->,80.27.153.136,0,0,1,56,1,56,1.677032000,0.0000
247.136.154.185,<->,27.178.95.28,1,56,0,0,1,56,1.677011000,0.0000
204.63.129.248,<->,136.25.188.209,0,0,1,64,1,64,1.676989000,0.0000
133.178.226.31,<->,122.159.245.165,1,64,0,0,1,64,1.676871000,0.0000
198.158.197.83,<->,20.179.124.4,0,0,1,50,1,50,1.676100000,0.0000
103.144.40.219,<->,92.27.27.185,0,0,1,68,1,68,1.675716000,0.0000
247.136.248.229,<->,14.30.152.10,1,64,0,0,1,64,1.675389000,0.0000
80.41.23.15,<->,38.71.251.202,1,68,0,0,1,68,1.675346000,0.0000
231.138.232.202,<->,136.25.188.46,0,0,1,68,1,68,1.674682000,0.0000
246.44.58.251,<->,111.150.186.0,1,64,0,0,1,64,1.674380000,0.0000
106.23.143.139,<->,8.52.245.115,0,0,1,72,1,72,1.674307000,0.0000
94.194.100.66,<->,8.252.222.132,0,0,1,68,1,68,1.674269000,0.0000
199.121.85.131,<->,20.224.159.82,0,0,1,52,1,52,1.674235000,0.0000
244.50.129.64,<->,20.206.76.5,0,0,1,50,1,50,1.674176000,0.0000
231.141.44.225,<->,136.25.188.227,0,0,1,56,1,56,1.673993000,0.0000
220.39.53.23,<->,133.178.226.202,0,0,1,64,1,64,1.673874000,0.0000
43.52.23.227,<->,8.252.221.221,0,0,1,64,1,64,1.673802000,0.0000
215.158.239.96,<->,199.20.5.68,1,64,0,0,1,64,1.673399000,0.0000
136.25.188.238,<->,100.174.69.226,1,56,0,0,1,56,1.673222000,0.0000
149.167.2.14,<->,8.43.154.173,0,0,1,64,1,64,1.673051000,0.0000
159.137.162.213,<->,6.210.129.148,1,56,0,0,1,56,1.672922000,0.0000
139.33.174.178,<->,111.147.174.227,0,0,1,50,1,50,1.672163000,0.0000
92.27.234.238,<->,84.220.145.75,1,52,0,0,1,52,1.672161000,0.0000
241.193.172.231,<->,20.231.73.228,0,0,1,50,1,50,1.672010000,0.0000
102.231.177.209,<->,8.20.81.32,1,64,0,0,1,64,1.671188000,0.0000
215.158.239.48,<->,199.32.131.218,1,56,0,0,1,56,1.671022000,0.0000
215.158.239.50,<->,196.89.56.25,1,64,0,0,1,64,1.670570000,0.0000
208.49.209.130,<->,92.27.27.172,0,0,1,64,1,64,1.669957000,0.0000
195.7.202.189,<->,136.25.188.222,0,0,1,56,1,56,1.669687000,0.0000
251.24.170.25,<->,8.182.227.180,0,0,1,56,1,56,1.669663000,0.0000
201.216.164.96,<->,39.2.106.184,0,0,1,64,1,64,1.669393000,0.0000
195.42.93.18,<->,136.25.188.177,0,0,1,56,1,56,1.669188000,0.0000
248.225.27.2,<->,82.193.207.46,1,56,0,0,1,56,1.669155000,0.0000
220.20.200.91,<->,132.216.159.4,1,50,0,0,1,50,1.669103000,0.0000
194.114.227.242,<->,39.243.109.23,0,0,1,64,1,64,1.668924000,0.0000
92.27.27.183,<->,64.214.44.94,1,50,0,0,1,50,1.668823000,0.0000
220.50.242.215,<->,133.32.39.1,0,0,1,64,1,64,1.668393000,0.0000
207.58.209.240,<->,136.25.188.177,0,0,1,56,1,56,1.668271000,0.0000
143.129.165.28,<->,136.25.188.178,0,0,1,64,1,64,1.667932000,0.0000
122.212.149.92,<->,20.115.175.168,0,0,1,64,1,64,1.667697000,0.0000
92.27.219.253,<->,50.67.158.242,1,56,0,0,1,56,1.667602000,0.0000
215.158.239.77,<->,196.91.253.126,1,64,0,0,1,64,1.667574000,0.0000
222.65.16.220,<->,132.216.20.184,1,64,0,0,1,64,1.667444000,0.0000
97.58.199.147,<->,80.40.50.197,0,0,1,56,1,56,1.666907000,0.0000
136.221.119.73,<->,20.21.128.100,0,0,1,64,1,64,1.666895000,0.0000
244.50.136.175,<->,20.125.158.174,0,0,1,50,1,50,1.666252000,0.0000
194.247.3.25,<->,39.17.148.81,0,0,1,64,1,64,1.665710000,0.0000
194.232.105.125,<->,136.25.188.243,0,0,1,64,1,64,1.665705000,0.0000
196.121.84.74,<->,39.12.217.198,0,0,1,64,1,64,1.665284000,0.0000
197.113.64.158,<->,136.25.188.163,0,0,1,64,1,64,1.665135000,0.0000
144.85.170.254,<->,91.69.181.215,1,64,0,0,1,64,1.664762000,0.0000
249.101.218.52,<->,132.18.67.27,1,64,0,0,1,64,1.663931000,0.0000
215.158.239.58,<->,199.20.5.242,1,64,0,0,1,64,1.663724000,0.0000
199.110.99.106,<->,20.193.205.74,0,0,1,52,1,52,1.663563000,0.0000
136.25.189.34,<->,29.211.93.15,1,64,0,0,1,64,1.662667000,0.0000
144.85.170.254,<->,91.69.181.222,1,64,0,0,1,64,1.662368000,0.0000
105.133.122.237,<->,20.121.152.35,0,0,1,64,1,64,1.662322000,0.0000
136.25.188.162,<->,113.23.104.246,1,64,0,0,1,64,1.662276000,0.0000
244.1.41.59,<->,136.25.188.163,0,0,1,56,1,56,1.662183000,0.0000
215.158.140.27,<->,215.158.43.248,1,64,0,0,1,64,1.662183000,0.0000
215.158.238.66,<->,143.155.227.59,1,64,0,0,1,64,1.662111000,0.0000
215.158.239.56,<->,196.92.25.180,1,64,0,0,1,64,1.662053000,0.0000
93.219.236.129,<->,50.224.76.248,0,0,1,56,1,56,1.661609000,0.0000
215.158.239.49,<->,199.20.29.127,1,64,0,0,1,64,1.661181000,0.0000
195.15.237.131,<->,136.25.188.55,0,0,1,64,1,64,1.660427000,0.0000
195.127.104.56,<->,136.25.188.236,0,0,1,60,1,60,1.660344000,0.0000
144.87.235.222,<->,139.241.58.74,1,56,0,0,1,56,1.660239000,0.0000
75.62.16.8,<->,20.25.33.212,0,0,1,50,1,50,1.660127000,0.0000
199.71.221.72,<->,136.25.188.252,0,0,1,64,1,64,1.660052000,0.0000
195.41.158.126,<->,136.25.188.52,0,0,1,56,1,56,1.660016000,0.0000
215.158.140.240,<->,29.212.182.13,1,64,0,0,1,64,1.659839000,0.0000
199.80.92.100,<->,50.224.76.234,0,0,1,56,1,56,1.659814000,0.0000
76.179.174.172,<->,8.252.222.158,0,0,1,64,1,64,1.659355000,0.0000
197.112.162.151,<->,0.195.210.46,0,0,1,52,1,52,1.658821000,0.0000
244.50.242.201,<->,20.252.174.212,0,0,1,50,1,50,1.658629000,0.0000
200.174.161.100,<->,54.58.233.225,1,64,0,0,1,64,1.658606000,0.0000
100.81.104.145,<->,50.224.76.235,0,0,1,68,1,68,1.658529000,0.0000
132.103.198.123,<->,119.121.24.104,1,64,0,0,1,64,1.658508000,0.0000
89.204.33.10,<->,8.182.244.19,0,0,1,64,1,64,1.658373000,0.0000
215.158.239.87,<->,142.182.132.235,1,68,0,0,1,68,1.657956000,0.0000
194.210.200.249,<->,39.199.163.137,0,0,1,64,1,64,1.657928000,0.0000
38.244.9.195,<->,20.157.173.78,0,0,1,68,1,68,1.657881000,0.0000
101.126.177.88,<->,89.90.104.87,1,64,0,0,1,64,1.657755000,0.0000
195.70.143.162,<->,136.25.188.241,0,0,1,64,1,64,1.657573000,0.0000
215.158.239.19,<->,89.143.239.124,1,56,0,0,1,56,1.656992000,0.0000
196.114.224.239,<->,20.2.189.148,0,0,1,56,1,56,1.656990000,0.0000
93.147.56.233,<->,50.224.76.235,0,0,1,56,1,56,1.656893000,0.0000
215.158.239.58,<->,195.80.76.92,1,64,0,0,1,64,1.656655000,0.0000
132.168.196.110,<->,54.43.249.8,1,50,0,0,1,50,1.656191000,0.0000
215.158.239.94,<->,196.107.168.17,1,64,0,0,1,64,1.656184000,0.0000
93.212.228.200,<->,8.31.37.175,0,0,1,64,1,64,1.656095000,0.0000
215.158.239.96,<->,196.59.133.147,1,64,0,0,1,64,1.655967000,0.0000
229.22.165.40,<->,50.224.76.234,0,0,1,56,1,56,1.655474000,0.0000
129.19.150.122,<->,50.224.108.164,0,0,1,64,1,64,1.655250000,0.0000
8.183.25.25,<->,6.20.45.74,1,64,0,0,1,64,1.654136000,0.0000
219.231.211.109,<->,20.120.254.0,0,0,1,64,1,64,1.654019000,0.0000
195.7.71.158,<->,136.25.188.178,0,0,1,68,1,68,1.653867000,0.0000
215.158.239.50,<->,143.94.164.5,1,64,0,0,1,64,1.653572000,0.0000
194.247.3.25,<->,39.17.148.65,0,0,1,64,1,64,1.653519000,0.0000
220.20.200.155,<->,198.205.121.180,1,56,0,0,1,56,1.653498000,0.0000
61.63.208.58,<->,50.224.76.248,0,0,1,68,1,68,1.653390000,0.0000
215.158.239.49,<->,199.20.4.94,1,64,0,0,1,64,1.653300000,0.0000
215.158.239.76,<->,207.57.53.94,1,64,0,0,1,64,1.652950000,0.0000
198.151.9.125,<->,111.147.93.202,0,0,1,68,1,68,1.652904000,0.0000
121.85.12.78,<->,20.26.136.39,0,0,1,52,1,52,1.652579000,0.0000
215.158.140.178,<->,8.240.116.237,1,64,0,0,1,64,1.652553000,0.0000
215.158.239.93,<->,207.236.228.60,1,64,0,0,1,64,1.652535000,0.0000
215.158.140.87,<->,159.36.239.240,1,56,0,0,1,56,1.652405000,0.0000
218.147.52.203,<->,8.176.58.168,0,0,1,64,1,64,1.652214000,0.0000
17.33.68.18,<->,8.220.176.253,0,0,1,56,1,56,1.651923000,0.0000
132.103.198.121,<->,119.121.24.104,1,64,0,0,1,64,1.651708000,0.0000
207.100.101.153,<->,39.160.55.137,0,0,1,56,1,56,1.651691000,0.0000
109.222.12.64,<->,8.182.139.168,0,0,1,52,1,52,1.651137000,0.0000
249.101.211.150,<->,213.154.103.208,1,64,0,0,1,64,1.650721000,0.0000
199.39.232.84,<->,136.25.188.227,0,0,1,56,1,56,1.650712000,0.0000
136.116.9.155,<->,50.224.76.234,0,0,1,64,1,64,1.650567000,0.0000
142.248.178.25,<->,136.25.188.242,0,0,1,56,1,56,1.650554000,0.0000
105.163.84.63,<->,22.61.158.5,0,0,1,52,1,52,1.650152000,0.0000
215.158.239.76,<->,199.20.29.148,1,56,0,0,1,56,1.649947000,0.0000
75.62.16.8,<->,39.228.135.168,0,0,1,50,1,50,1.649898000,0.0000
215.158.61.243,<->,8.176.8.176,0,0,1,64,1,64,1.649839000,0.0000
199.51.158.11,<->,136.25.188.252,0,0,1,56,1,56,1.649558000,0.0000
129.224.112.252,<->,97.242.126.184,1,64,0,0,1,64,1.648320000,0.0000
38.92.87.149,<->,20.204.122.115,0,0,1,64,1,64,1.648306000,0.0000
111.146.238.243,<->,54.36.97.247,1,64,0,0,1,64,1.648246000,0.0000
243.117.83.26,<->,220.55.100.127,0,0,1,56,1,56,1.648214000,0.0000
112.5.250.117,<->,50.224.76.234,0,0,1,56,1,56,1.647950000,0.0000
215.158.61.202,<->,136.25.188.34,0,0,1,64,1,64,1.647242000,0.0000
145.3.142.7,<->,39.237.228.154,0,0,1,64,1,64,1.646490000,0.0000
210.220.219.181,<->,91.42.219.84,1,56,0,0,1,56,1.646124000,0.0000
92.27.128.253,<->,8.252.221.249,0,0,1,68,1,68,1.645769000,0.0000
69.246.60.77,<->,8.252.222.37,0,0,1,56,1,56,1.645475000,0.0000
247.136.144.152,<->,158.19.152.110,1,64,0,0,1,64,1.645297000,0.0000
92.162.253.195,<->,27.199.161.199,1,56,0,0,1,56,1.645144000,0.0000
95.245.180.100,<->,8.252.221.236,0,0,1,56,1,56,1.644670000,0.0000
122.146.163.156,<->,39.55.75.1,0,0,1,52,1,52,1.644650000,0.0000
35.61.216.144,<->,8.182.224.87,0,0,1,64,1,64,1.644206000,0.0000
136.25.188.172,<->,8.222.212.27,1,64,0,0,1,64,1.644199000,0.0000
139.163.26.238,<->,121.244.93.67,1,64,0,0,1,64,1.644158000,0.0000
215.158.140.27,<->,100.224.132.171,1,64,0,0,1,64,1.643950000,0.0000
204.3.185.182,<->,136.25.188.224,0,0,1,56,1,56,1.643752000,0.0000
246.253.157.15,<->,119.226.13.55,1,52,0,0,1,52,1.643645000,0.0000
148.126.22.196,<->,50.224.76.235,0,0,1,56,1,56,1.643294000,0.0000
207.236.159.236,<->,136.25.188.52,0,0,1,52,1,52,1.643029000,0.0000
215.158.239.97,<->,207.61.95.77,1,56,0,0,1,56,1.643018000,0.0000
120.217.184.87,<->,20.156.140.197,0,0,1,52,1,52,1.642877000,0.0000
215.158.239.95,<->,142.191.46.117,1,64,0,0,1,64,1.642617000,0.0000
215.158.239.56,<->,142.227.62.207,1,56,0,0,1,56,1.642581000,0.0000
17.34.35.51,<->,8.220.239.84,0,0,1,56,1,56,1.642574000,0.0000
195.42.93.18,<->,136.25.188.175,0,0,1,56,1,56,1.642156000,0.0000
116.158.247.114,<->,92.27.219.250,0,0,1,64,1,64,1.641885000,0.0000
197.33.13.60,<->,39.173.168.54,0,0,1,52,1,52,1.641844000,0.0000
138.98.217.32,<->,27.11.49.127,1,56,0,0,1,56,1.641732000,0.0000
132.249.141.243,<->,8.52.178.109,0,0,1,56,1,56,1.641273000,0.0000
89.152.249.182,<->,8.182.239.159,0,0,1,64,1,64,1.641211000,0.0000
199.25.50.198,<->,39.172.210.51,0,0,1,64,1,64,1.641123000,0.0000
215.158.239.93,<->,199.69.88.186,1,56,0,0,1,56,1.641044000,0.0000
220.55.72.171,<->,220.20.206.160,1,56,0,0,1,56,1.640967000,0.0000
144.85.170.254,<->,111.2.132.128,1,64,0,0,1,64,1.640007000,0.0000
215.158.239.79,<->,194.251.75.182,1,64,0,0,1,64,1.639921000,0.0000
92.27.219.231,<->,67.240.21.67,1,56,0,0,1,56,1.639765000,0.0000
105.66.35.149,<->,20.0.44.141,0,0,1,64,1,64,1.639594000,0.0000
126.225.190.106,<->,20.42.116.71,0,0,1,64,1,64,1.638563000,0.0000
215.158.239.95,<->,195.81.30.54,1,64,0,0,1,64,1.638398000,0.0000
207.191.198.47,<->,136.25.188.253,0,0,1,64,1,64,1.638391000,0.0000
241.193.172.231,<->,20.196.116.155,0,0,1,50,1,50,1.638348000,0.0000
50.224.76.235,<->,6.74.204.201,1,68,0,0,1,68,1.638089000,0.0000
215.158.239.82,<->,80.57.141.131,1,64,0,0,1,64,1.637820000,0.0000
144.85.170.254,<->,98.87.145.69,1,68,0,0,1,68,1.637460000,0.0000
211.237.79.208,<->,105.72.221.109,1,64,0,0,1,64,1.637324000,0.0000
202.33.98.156,<->,136.25.188.178,0,0,1,68,1,68,1.637313000,0.0000
88.3.63.208,<->,39.34.121.114,0,0,1,64,1,64,1.637157000,0.0000
120.185.120.54,<->,20.213.93.4,0,0,1,52,1,52,1.636976000,0.0000
109.29.240.65,<->,8.20.87.155,0,0,1,64,1,64,1.636718000,0.0000
204.60.187.80,<->,136.25.188.226,0,0,1,68,1,68,1.636650000,0.0000
92.27.219.145,<->,33.57.78.124,1,56,0,0,1,56,1.636637000,0.0000
8.182.235.164,<->,6.26.243.228,1,56,0,0,1,56,1.636563000,0.0000
132.249.70.11,<->,53.208.51.3,1,64,0,0,1,64,1.636292000,0.0000
133.178.226.49,<->,122.159.245.156,1,64,0,0,1,64,1.636232000,0.0000
207.79.113.247,<->,92.27.194.147,0,0,1,64,1,64,1.636184000,0.0000
207.162.231.21,<->,39.44.243.207,0,0,1,52,1,52,1.635969000,0.0000
244.50.133.60,<->,39.47.155.137,0,0,1,50,1,50,1.635887000,0.0000
59.72.20.179,<->,6.95.19.48,0,0,1,52,1,52,1.635740000,0.0000
221.102.56.69,<->,192.66.145.107,0,0,1,64,1,64,1.635665000,0.0000
145.252.122.253,<->,100.120.38.6,1,64,0,0,1,64,1.635426000,0.0000
207.239.187.93,<->,136.25.188.173,0,0,1,56,1,56,1.635179000,0.0000
220.55.113.112,<->,139.254.119.163,1,64,0,0,1,64,1.635021000,0.0000
142.166.91.143,<->,136.25.188.220,0,0,1,64,1,64,1.634781000,0.0000
195.54.158.83,<->,136.25.188.176,0,0,1,64,1,64,1.634733000,0.0000
204.61.231.227,<->,136.25.188.55,0,0,1,64,1,64,1.634610000,0.0000
221.102.56.69,<->,98.129.28.237,0,0,1,64,1,64,1.634505000,0.0000
231.142.6.144,<->,215.158.239.87,0,0,1,64,1,64,1.633479000,0.0000
199.82.241.83,<->,136.25.188.178,0,0,1,56,1,56,1.633244000,0.0000
215.158.140.79,<->,100.216.78.145,1,64,0,0,1,64,1.633107000,0.0000
202.33.27.12,<->,136.25.188.209,0,0,1,68,1,68,1.632989000,0.0000
207.77.96.246,<->,20.239.153.103,0,0,1,52,1,52,1.632473000,0.0000
195.7.64.30,<->,136.25.188.253,0,0,1,56,1,56,1.632275000,0.0000
215.158.239.78,<->,199.20.31.124,1,64,0,0,1,64,1.631921000,0.0000
215.158.239.94,<->,199.82.194.185,1,64,0,0,1,64,1.631210000,0.0000
202.50.168.2,<->,92.27.219.50,0,0,1,56,1,56,1.631013000,0.0000
99.74.26.235,<->,8.58.132.242,1,64,0,0,1,64,1.630824000,0.0000
137.44.153.212,<->,136.25.188.198,0,0,1,64,1,64,1.630525000,0.0000
8.55.211.213,<->,6.74.66.227,0,0,1,64,1,64,1.630464000,0.0000
215.158.239.51,<->,199.51.236.251,1,64,0,0,1,64,1.630215000,0.0000
199.81.208.250,<->,136.25.188.163,0,0,1,64,1,64,1.629905000,0.0000
199.52.178.99,<->,136.25.188.209,0,0,1,64,1,64,1.629620000,0.0000
105.140.23.31,<->,20.121.178.182,0,0,1,64,1,64,1.629269000,0.0000
203.92.184.4,<->,39.50.184.201,0,0,1,52,1,52,1.628904000,0.0000
136.25.188.218,<->,100.224.202.157,1,64,0,0,1,64,1.628816000,0.0000
76.75.2.254,<->,39.233.125.46,0,0,1,56,1,56,1.628639000,0.0000
215.158.239.92,<->,199.20.5.64,1,64,0,0,1,64,1.628114000,0.0000
215.158.239.58,<->,196.90.5.223,1,68,0,0,1,68,1.628005000,0.0000
221.196.123.141,<->,138.98.230.215,0,0,1,64,1,64,1.627731000,0.0000
192.229.214.69,<->,192.170.179.2,1,64,0,0,1,64,1.627531000,0.0000
127.202.220.209,<->,50.224.76.235,0,0,1,56,1,56,1.627487000,0.0000
192.64.196.68,<->,38.64.17.71,1,52,0,0,1,52,1.627438000,0.0000
205.91.134.38,<->,39.232.98.77,0,0,1,64,1,64,1.627338000,0.0000
105.120.9.210,<->,92.27.219.195,0,0,1,56,1,56,1.626602000,0.0000
75.62.16.8,<->,20.136.141.49,0,0,1,50,1,50,1.626031000,0.0000
137.129.19.35,<->,54.38.18.155,1,56,0,0,1,56,1.624921000,0.0000
32.236.164.211,<->,8.52.133.228,0,0,1,56,1,56,1.624825000,0.0000
215.158.239.95,<->,199.20.7.47,1,64,0,0,1,64,1.624703000,0.0000
195.40.218.129,<->,136.25.188.53,0,0,1,64,1,64,1.624279000,0.0000
207.100.101.153,<->,108.134.119.230,0,0,1,56,1,56,1.624032000,0.0000
215.158.239.96,<->,204.226.92.239,1,68,0,0,1,68,1.624006000,0.0000
215.158.239.78,<->,199.20.30.198,1,64,0,0,1,64,1.623883000,0.0000
144.108.64.184,<->,136.129.100.124,0,0,1,64,1,64,1.623810000,0.0000
143.135.166.237,<->,136.25.188.177,0,0,1,56,1,56,1.623704000,0.0000
213.21.35.44,<->,8.220.176.253,0,0,1,64,1,64,1.623617000,0.0000
124.42.155.231,<->,50.224.76.248,0,0,1,64,1,64,1.623535000,0.0000
99.92.13.169,<->,8.52.189.207,0,0,1,52,1,52,1.623522000,0.0000
199.102.146.243,<->,50.223.3.228,0,0,1,68,1,68,1.623135000,0.0000
200.175.245.165,<->,54.37.5.99,1,64,0,0,1,64,1.623104000,0.0000
195.5.41.67,<->,136.25.188.254,0,0,1,56,1,56,1.623056000,0.0000
195.71.62.222,<->,136.25.188.175,0,0,1,56,1,56,1.622893000,0.0000
255.17.29.128,<->,8.220.205.146,0,0,1,52,1,52,1.622870000,0.0000
220.28.114.117,<->,80.38.38.207,0,0,1,64,1,64,1.622579000,0.0000
207.232.233.27,<->,50.223.3.228,0,0,1,56,1,56,1.621904000,0.0000
195.43.195.19,<->,136.25.188.209,0,0,1,64,1,64,1.621886000,0.0000
143.14.0.13,<->,50.224.76.230,0,0,1,64,1,64,1.621862000,0.0000
194.247.3.25,<->,39.17.148.71,0,0,1,64,1,64,1.621771000,0.0000
197.113.99.56,<->,136.25.188.175,0,0,1,64,1,64,1.621293000,0.0000
243.144.227.33,<->,50.224.76.234,0,0,1,64,1,64,1.620967000,0.0000
215.158.238.86,<->,145.116.209.93,1,64,0,0,1,64,1.620669000,0.0000
215.110.27.82,<->,8.220.189.234,0,0,1,64,1,64,1.620611000,0.0000
215.158.239.84,<->,199.68.192.32,1,68,0,0,1,68,1.620365000,0.0000
203.215.162.183,<->,124.42.185.84,1,64,0,0,1,64,1.620297000,0.0000
192.67.130.147,<->,8.45.162.111,1,56,0,0,1,56,1.620092000,0.0000
215.158.239.56,<->,196.90.72.19,1,64,0,0,1,64,1.619813000,0.0000
91.251.100.85,<->,8.55.211.213,1,64,0,0,1,64,1.619662000,0.0000
17.192.237.19,<->,8.220.234.159,0,0,1,52,1,52,1.619568000,0.0000
220.20.200.98,<->,131.22.119.229,1,56,0,0,1,56,1.619498000,0.0000
139.163.20.196,<->,110.223.99.72,1,64,0,0,1,64,1.619456000,0.0000
132.149.113.27,<->,64.214.57.236,1,50,0,0,1,50,1.618719000,0.0000
138.73.251.106,<->,8.204.75.120,1,56,0,0,1,56,1.618650000,0.0000
142.190.67.102,<->,136.25.188.196,0,0,1,64,1,64,1.618500000,0.0000
241.193.172.231,<->,20.45.237.208,0,0,1,50,1,50,1.617955000,0.0000
143.79.216.80,<->,136.25.188.198,0,0,1,64,1,64,1.617529000,0.0000
122.222.139.61,<->,50.224.76.248,0,0,1,68,1,68,1.617497000,0.0000
229.45.57.252,<->,97.243.220.36,1,64,0,0,1,64,1.617022000,0.0000
215.158.238.109,<->,145.116.209.82,1,64,0,0,1,64,1.616938000,0.0000
195.71.77.50,<->,136.25.188.209,0,0,1,56,1,56,1.616276000,0.0000
249.101.103.55,<->,127.187.63.72,1,56,0,0,1,56,1.616041000,0.0000
195.54.152.2,<->,136.25.188.52,0,0,1,56,1,56,1.614415000,0.0000
241.193.172.231,<->,20.251.154.1,0,0,1,50,1,50,1.614190000,0.0000
119.90.250.200,<->,39.28.220.58,0,0,1,50,1,50,1.613166000,0.0000
221.102.143.189,<->,218.4.187.23,0,0,1,64,1,64,1.612482000,0.0000
247.136.223.190,<->,54.35.247.52,1,56,0,0,1,56,1.612472000,0.0000
204.62.31.170,<->,136.25.188.222,0,0,1,64,1,64,1.612311000,0.0000
215.158.239.56,<->,196.0.225.225,1,64,0,0,1,64,1.611698000,0.0000
210.44.70.145,<->,20.62.0.70,0,0,1,64,1,64,1.611622000,0.0000
204.200.54.97,<->,136.25.188.198,0,0,1,56,1,56,1.611073000,0.0000
215.158.239.70,<->,204.0.189.249,1,64,0,0,1,64,1.611045000,0.0000
215.158.140.27,<->,141.185.47.151,1,64,0,0,1,64,1.610528000,0.0000
133.178.226.57,<->,98.219.126.175,1,64,0,0,1,64,1.609923000,0.0000
133.12.179.134,<->,92.27.8.244,0,0,1,64,1,64,1.609804000,0.0000
198.230.205.140,<->,144.71.44.80,0,0,1,64,1,64,1.609537000,0.0000
142.206.35.4,<->,136.25.188.252,0,0,1,56,1,56,1.609211000,0.0000
196.148.134.124,<->,144.83.112.139,1,64,0,0,1,64,1.609088000,0.0000
195.4.96.223,<->,136.25.188.177,0,0,1,64,1,64,1.609039000,0.0000
144.88.76.130,<->,53.231.73.123,1,56,0,0,1,56,1.609003000,0.0000
104.255.147.100,<->,80.41.8.174,0,0,1,56,1,56,1.607887000,0.0000
215.158.61.182,<->,8.176.8.196,0,0,1,64,1,64,1.607574000,0.0000
210.220.219.181,<->,53.240.183.135,1,64,0,0,1,64,1.607305000,0.0000
215.158.239.48,<->,199.39.188.153,1,56,0,0,1,56,1.606698000,0.0000
100.182.99.11,<->,20.179.122.167,0,0,1,52,1,52,1.606053000,0.0000
138.121.99.24,<->,8.220.186.239,0,0,1,72,1,72,1.605725000,0.0000
215.158.239.96,<->,199.80.9.28,1,64,0,0,1,64,1.605648000,0.0000
199.122.47.69,<->,136.25.188.225,0,0,1,56,1,56,1.604823000,0.0000
75.62.16.8,<->,20.67.118.211,0,0,1,50,1,50,1.604696000,0.0000
56.114.235.120,<->,35.56.101.154,0,0,1,56,1,56,1.603842000,0.0000
90.240.120.21,<->,53.203.133.145,1,64,0,0,1,64,1.603547000,0.0000
222.8.40.74,<->,215.158.140.87,0,0,1,56,1,56,1.603160000,0.0000
215.158.239.93,<->,199.20.105.87,1,56,0,0,1,56,1.602694000,0.0000
207.1.114.63,<->,92.27.194.147,0,0,1,64,1,64,1.601023000,0.0000
120.101.247.61,<->,50.224.76.248,0,0,1,68,1,68,1.600956000,0.0000
152.137.242.164,<->,8.252.221.221,0,0,1,68,1,68,1.600597000,0.0000
215.158.239.97,<->,195.127.178.42,1,56,0,0,1,56,1.600572000,0.0000
241.193.172.231,<->,20.72.118.59,0,0,1,50,1,50,1.600094000,0.0000
216.184.2.192,<->,136.25.189.28,0,0,1,64,1,64,1.600037000,0.0000
204.58.181.98,<->,136.25.188.173,0,0,1,68,1,68,1.599630000,0.0000
159.137.162.213,<->,105.81.55.121,1,56,0,0,1,56,1.599602000,0.0000
